Fecha de entrada,Fecha de salida,Nº noches,Gasto total (€),Nº personas,Reserva anticipada,Área de actucaravana
2024-07-01,2024-07-04,3,243,5,False,Baena
2024-11-19,2024-11-24,5,530,2,False,Bermeo
2024-10-22,2024-10-26,4,408,5,False,Balmaseda
2024-03-14,2024-03-19,5,595,1,True,Frías
2024-10-22,2024-10-26,4,252,5,True,Morella
2024-02-18,2024-02-22,4,264,5,False,La Seu d'Urgell
2024-12-09,2024-12-10,1,79,6,True,Culla
2024-04-19,2024-04-23,4,396,2,False,Balmaseda
2024-11-05,2024-11-08,3,168,3,True,Balmaseda
2024-03-31,2024-04-07,7,686,2,True,Culla
2024-05-01,2024-05-06,5,245,6,False,Baena
2024-11-29,2024-11-30,1,62,1,True,Culla
2024-10-22,2024-10-27,5,430,2,False,Bermeo
2024-01-19,2024-01-24,5,520,2,False,La Seu d'Urgell
2024-10-22,2024-10-29,7,532,4,True,Sopuerta
2024-02-21,2024-02-26,5,325,4,True,Lorca
2024-08-11,2024-08-18,7,462,3,True,Gautegiz Arteaga
2024-01-19,2024-01-25,6,390,5,False,Pobladura del Valle
2024-11-18,2024-11-23,5,350,6,True,Lorca
2024-07-15,2024-07-18,3,174,2,True,La Seu d'Urgell
2024-11-05,2024-11-10,5,525,6,True,Gautegiz Arteaga
2024-06-06,2024-06-10,4,416,2,False,Lorca
2024-11-29,2024-11-30,1,68,1,True,Gautegiz Arteaga
2024-08-17,2024-08-22,5,540,1,True,Bermeo
2024-11-14,2024-11-15,1,78,5,True,Gautegiz Arteaga
2024-12-09,2024-12-14,5,535,4,True,Onda
2024-10-18,2024-10-24,6,408,1,False,Sopuerta
2024-11-27,2024-12-01,4,188,5,True,Pobladura del Valle
2024-07-03,2024-07-06,3,258,6,False,Pobladura del Valle
2024-07-10,2024-07-13,3,279,4,False,Puebla de Sanabria
2024-05-16,2024-05-20,4,328,5,False,Pobladura del Valle
2024-06-27,2024-07-02,5,355,6,False,Puebla de Sanabria
2024-12-23,2024-12-30,7,693,3,False,Frías
2024-06-06,2024-06-11,5,470,6,False,Pobladura del Valle
2024-11-29,2024-12-03,4,200,1,True,Culla
2024-12-23,2024-12-26,3,303,6,False,Puebla de Sanabria
2024-12-03,2024-12-08,5,350,3,True,Sopuerta
2024-09-21,2024-09-25,4,332,5,False,Lorca
2024-07-13,2024-07-14,1,48,6,False,Onda
2024-08-22,2024-08-28,6,600,3,False,Balmaseda
2024-04-02,2024-04-03,1,50,4,False,Balmaseda
2024-06-27,2024-07-03,6,252,2,True,Lorca
2024-10-11,2024-10-17,6,576,4,True,Lorca
2024-03-10,2024-03-13,3,138,6,False,La Seu d'Urgell
2024-06-27,2024-07-03,6,390,5,True,Frías
2024-03-16,2024-03-21,5,465,6,True,Baena
2024-04-15,2024-04-21,6,714,1,True,Onda
2024-06-15,2024-06-21,6,510,3,False,Baena
2024-11-17,2024-11-18,1,86,3,True,Baena
2024-02-25,2024-02-26,1,86,3,False,Bermeo
2024-04-26,2024-05-01,5,250,1,True,Bermeo
2024-03-16,2024-03-17,1,50,6,False,Bermeo
2024-03-21,2024-03-27,6,582,1,True,Sopuerta
2024-06-09,2024-06-14,5,555,5,False,Bermeo
2024-03-01,2024-03-05,4,408,3,False,Lorca
2024-06-21,2024-06-22,1,111,1,False,Sopuerta
2024-07-07,2024-07-08,1,75,6,True,Morella
2024-03-09,2024-03-16,7,371,6,True,Lorca
2024-08-02,2024-08-06,4,444,5,True,Sopuerta
2024-11-21,2024-11-22,1,117,2,True,Morella
2024-07-31,2024-08-05,5,210,3,False,Onda
2024-09-01,2024-09-06,5,340,3,True,Onda
2024-11-20,2024-11-25,5,325,4,True,Onda
2024-07-27,2024-07-29,2,110,3,False,Morella
2024-11-13,2024-11-19,6,594,2,True,Baena
2024-04-06,2024-04-07,1,116,1,True,Pobladura del Valle
2024-07-29,2024-07-31,2,180,3,True,Gautegiz Arteaga
2024-07-29,2024-07-30,1,94,6,False,Morella
2024-07-04,2024-07-09,5,335,5,False,Baena
2024-11-10,2024-11-15,5,210,4,True,Balmaseda
2024-06-17,2024-06-20,3,168,2,True,Balmaseda
2024-09-05,2024-09-09,4,168,3,False,Pobladura del Valle
2024-01-05,2024-01-10,5,370,4,False,Onda
2024-12-16,2024-12-21,5,420,6,False,Pobladura del Valle
2024-07-01,2024-07-07,6,306,4,True,Morella
2024-07-19,2024-07-23,4,200,2,False,Onda
2024-08-14,2024-08-17,3,324,6,False,Gautegiz Arteaga
2024-09-11,2024-09-18,7,784,2,True,Balmaseda
2024-09-04,2024-09-05,1,75,2,False,Balmaseda
2024-04-12,2024-04-13,1,70,4,True,La Seu d'Urgell
2024-12-18,2024-12-25,7,350,3,False,Culla
2024-03-11,2024-03-13,2,104,5,True,Onda
2024-07-05,2024-07-06,1,119,5,False,Baena
2024-05-24,2024-05-26,2,190,6,False,Onda
2024-08-25,2024-08-31,6,498,3,True,Baena
2024-06-06,2024-06-11,5,390,1,True,Bermeo
2024-12-16,2024-12-23,7,490,3,True,Onda
2024-11-23,2024-11-24,1,96,5,False,Gautegiz Arteaga
2024-01-12,2024-01-18,6,276,2,True,Puebla de Sanabria
2024-09-11,2024-09-17,6,348,5,True,Baena
2024-01-04,2024-01-06,2,112,1,True,Baena
2024-02-19,2024-02-21,2,186,1,False,Sopuerta
2024-10-15,2024-10-17,2,140,5,True,Pobladura del Valle
2024-06-13,2024-06-17,4,288,1,True,Gautegiz Arteaga
2024-03-08,2024-03-14,6,390,5,False,Pobladura del Valle
2024-03-12,2024-03-14,2,196,4,False,Gautegiz Arteaga
2024-07-05,2024-07-10,5,520,5,True,Culla
2024-01-21,2024-01-25,4,244,3,False,Lorca
2024-04-01,2024-04-05,4,212,5,False,Onda
2024-12-18,2024-12-20,2,230,6,False,Gautegiz Arteaga
2024-03-14,2024-03-17,3,342,5,True,Culla
2024-10-27,2024-11-01,5,395,6,False,Balmaseda
2024-04-16,2024-04-19,3,318,1,True,Sopuerta
2024-03-14,2024-03-16,2,84,6,True,La Seu d'Urgell
2024-11-29,2024-12-06,7,707,4,True,Bermeo
2024-08-04,2024-08-05,1,64,2,True,Baena
2024-02-23,2024-02-26,3,315,4,True,Morella
2024-05-20,2024-05-21,1,58,2,False,Balmaseda
2024-02-20,2024-02-26,6,522,3,True,Balmaseda
2024-01-10,2024-01-13,3,147,6,True,Pobladura del Valle
2024-10-09,2024-10-12,3,360,5,True,Baena
2024-02-19,2024-02-21,2,96,6,False,Lorca
2024-12-06,2024-12-10,4,176,5,False,Onda
2024-07-29,2024-07-30,1,116,2,True,Gautegiz Arteaga
2024-04-01,2024-04-07,6,282,2,True,Puebla de Sanabria
2024-06-08,2024-06-14,6,276,5,False,Pobladura del Valle
2024-11-24,2024-11-25,1,107,6,True,Culla
2024-11-23,2024-11-27,4,428,6,False,Baena
2024-08-18,2024-08-19,1,90,3,True,Frías
2024-03-13,2024-03-20,7,777,3,False,Frías
2024-05-30,2024-06-04,5,360,4,True,Frías
2024-08-18,2024-08-24,6,696,6,False,Sopuerta
2024-11-27,2024-11-30,3,279,6,True,La Seu d'Urgell
2024-11-10,2024-11-17,7,686,1,True,Gautegiz Arteaga
2024-11-23,2024-11-24,1,57,4,True,Onda
2024-01-10,2024-01-15,5,310,1,True,Balmaseda
2024-07-31,2024-08-04,4,308,3,True,La Seu d'Urgell
2024-12-14,2024-12-17,3,357,3,False,Morella
2024-04-18,2024-04-24,6,534,3,True,Morella
2024-09-18,2024-09-25,7,567,4,False,Culla
2024-05-26,2024-05-27,1,118,2,True,Baena
2024-08-05,2024-08-07,2,230,4,True,Bermeo
2024-07-03,2024-07-07,4,424,4,False,Frías
2024-04-23,2024-04-28,5,285,5,False,Frías
2024-10-15,2024-10-19,4,288,1,True,Onda
2024-04-19,2024-04-22,3,342,4,False,Gautegiz Arteaga
2024-06-19,2024-06-23,4,356,5,True,Baena
2024-06-11,2024-06-18,7,651,6,False,La Seu d'Urgell
2024-11-02,2024-11-08,6,336,2,True,Lorca
2024-08-13,2024-08-15,2,224,6,True,Morella
2024-01-21,2024-01-27,6,264,5,True,Onda
2024-03-04,2024-03-07,3,255,1,False,Bermeo
2024-08-26,2024-09-01,6,534,4,False,Baena
2024-09-16,2024-09-20,4,356,1,False,Pobladura del Valle
2024-01-10,2024-01-17,7,560,6,False,Lorca
2024-05-21,2024-05-23,2,208,3,False,Culla
2024-12-31,2025-01-03,3,192,2,True,Onda
2024-09-19,2024-09-23,4,212,5,True,Balmaseda
2024-02-28,2024-03-03,4,252,3,False,Sopuerta
2024-10-18,2024-10-24,6,702,3,False,Sopuerta
2024-11-21,2024-11-24,3,273,4,True,Balmaseda
2024-07-22,2024-07-24,2,124,2,True,La Seu d'Urgell
2024-09-11,2024-09-18,7,595,5,False,Baena
2024-08-16,2024-08-18,2,170,6,True,Sopuerta
2024-09-19,2024-09-24,5,475,1,False,Pobladura del Valle
2024-10-22,2024-10-26,4,308,1,True,Balmaseda
2024-04-19,2024-04-20,1,58,6,False,La Seu d'Urgell
2024-10-22,2024-10-23,1,62,1,False,Morella
2024-10-26,2024-11-02,7,651,5,True,Onda
2024-07-07,2024-07-10,3,255,1,False,Morella
2024-04-07,2024-04-11,4,348,6,True,Balmaseda
2024-09-12,2024-09-18,6,402,5,True,Culla
2024-02-19,2024-02-24,5,320,2,False,Gautegiz Arteaga
2024-12-04,2024-12-07,3,165,3,True,Pobladura del Valle
2024-03-25,2024-03-29,4,256,4,False,Gautegiz Arteaga
2024-04-25,2024-04-27,2,142,2,False,Morella
2024-08-18,2024-08-23,5,415,3,False,Sopuerta
2024-12-01,2024-12-06,5,500,6,True,Gautegiz Arteaga
2024-12-19,2024-12-21,2,170,3,False,Balmaseda
2024-07-13,2024-07-19,6,618,5,False,Baena
2024-09-02,2024-09-06,4,176,2,False,Bermeo
2024-03-09,2024-03-14,5,340,1,False,Sopuerta
2024-10-19,2024-10-23,4,164,5,False,Gautegiz Arteaga
2024-11-26,2024-12-01,5,200,3,True,Sopuerta
2024-06-04,2024-06-09,5,500,4,True,Onda
2024-08-28,2024-08-29,1,52,4,False,Sopuerta
2024-07-12,2024-07-17,5,455,2,False,Balmaseda
2024-07-02,2024-07-04,2,88,1,True,Pobladura del Valle
2024-08-12,2024-08-19,7,805,3,True,Puebla de Sanabria
2024-08-28,2024-08-29,1,65,2,True,La Seu d'Urgell
2024-11-09,2024-11-15,6,252,2,True,Puebla de Sanabria
2024-12-13,2024-12-19,6,516,2,False,Bermeo
2024-12-28,2025-01-03,6,258,5,False,Frías
2024-02-08,2024-02-11,3,348,1,False,Gautegiz Arteaga
2024-02-20,2024-02-23,3,345,5,True,Lorca
2024-03-03,2024-03-06,3,192,2,False,Culla
2024-04-08,2024-04-15,7,511,6,False,Puebla de Sanabria
2024-03-09,2024-03-15,6,456,2,True,Sopuerta
2024-12-14,2024-12-16,2,116,6,True,Culla
2024-09-17,2024-09-19,2,182,5,True,Gautegiz Arteaga
2024-01-25,2024-01-30,5,580,1,False,Culla
2024-01-29,2024-01-30,1,58,4,True,Onda
2024-11-28,2024-11-30,2,234,6,True,La Seu d'Urgell
2024-05-22,2024-05-29,7,399,3,True,Puebla de Sanabria
2024-10-18,2024-10-19,1,77,2,False,Morella
2024-11-18,2024-11-22,4,200,5,False,Baena
2024-09-19,2024-09-21,2,152,3,True,Bermeo
2024-08-19,2024-08-20,1,106,3,True,Baena
2024-02-08,2024-02-15,7,371,4,True,La Seu d'Urgell
2024-03-03,2024-03-10,7,490,5,True,Puebla de Sanabria
2024-08-20,2024-08-26,6,288,6,False,Gautegiz Arteaga
2024-09-08,2024-09-11,3,345,3,True,Culla
2024-08-10,2024-08-17,7,476,6,True,Gautegiz Arteaga
2024-02-12,2024-02-17,5,490,2,True,Frías
2024-04-12,2024-04-16,4,304,5,True,Gautegiz Arteaga
2024-03-22,2024-03-28,6,372,6,False,Bermeo
2024-04-13,2024-04-16,3,132,6,True,La Seu d'Urgell
2024-02-04,2024-02-05,1,120,1,False,Bermeo
2024-12-13,2024-12-20,7,784,5,False,Culla
2024-08-26,2024-08-29,3,138,5,False,Culla
2024-03-31,2024-04-04,4,328,5,True,La Seu d'Urgell
2024-07-01,2024-07-03,2,132,4,False,Onda
2024-07-12,2024-07-15,3,270,1,False,Puebla de Sanabria
2024-02-22,2024-02-25,3,246,5,False,Onda
2024-12-13,2024-12-17,4,268,5,True,Culla
2024-06-12,2024-06-19,7,819,1,True,Balmaseda
2024-02-02,2024-02-08,6,450,4,False,La Seu d'Urgell
2024-12-16,2024-12-22,6,564,3,False,Sopuerta
2024-09-05,2024-09-11,6,534,1,True,Puebla de Sanabria
2024-12-03,2024-12-05,2,148,1,False,Onda
2024-10-16,2024-10-19,3,243,3,True,Puebla de Sanabria
2024-08-28,2024-08-30,2,120,6,False,Bermeo
2024-02-28,2024-03-04,5,480,2,False,Culla
2024-12-25,2024-12-28,3,171,6,False,Morella
2024-03-17,2024-03-22,5,575,5,False,Onda
2024-05-23,2024-05-28,5,535,1,True,Puebla de Sanabria
2024-12-05,2024-12-06,1,77,1,True,Balmaseda
2024-10-08,2024-10-15,7,385,6,True,Puebla de Sanabria
2024-07-06,2024-07-10,4,360,2,True,Sopuerta
2024-06-17,2024-06-18,1,89,1,True,Lorca
2024-12-27,2024-12-29,2,202,3,False,La Seu d'Urgell
2024-08-26,2024-08-30,4,436,3,True,Morella
2024-08-05,2024-08-06,1,50,3,False,Culla
2024-04-20,2024-04-21,1,113,4,True,Sopuerta
2024-07-31,2024-08-05,5,525,5,True,Baena
2024-12-06,2024-12-09,3,288,1,False,Bermeo
2024-05-03,2024-05-05,2,202,6,True,Onda
2024-09-30,2024-10-05,5,250,2,True,Bermeo
2024-09-25,2024-10-01,6,690,6,True,Puebla de Sanabria
2024-06-30,2024-07-01,1,92,4,False,Culla
2024-10-17,2024-10-18,1,100,1,True,Onda
2024-04-30,2024-05-02,2,232,3,False,Onda
2024-01-07,2024-01-12,5,270,1,False,La Seu d'Urgell
2024-03-22,2024-03-23,1,78,1,True,Sopuerta
2024-10-25,2024-10-28,3,177,3,True,Frías
2024-11-05,2024-11-08,3,360,5,False,La Seu d'Urgell
2024-07-12,2024-07-16,4,432,3,True,Baena
2024-11-01,2024-11-07,6,540,5,True,Balmaseda
2024-02-19,2024-02-22,3,219,5,True,Balmaseda
2024-06-18,2024-06-25,7,532,3,True,Balmaseda
2024-04-11,2024-04-15,4,372,6,True,La Seu d'Urgell
2024-07-31,2024-08-01,1,97,5,True,Onda
2024-01-11,2024-01-12,1,80,4,False,Balmaseda
2024-05-27,2024-05-31,4,460,1,False,Gautegiz Arteaga
2024-05-17,2024-05-21,4,256,4,True,Gautegiz Arteaga
2024-12-31,2025-01-05,5,305,3,False,Pobladura del Valle
2024-08-24,2024-08-30,6,402,5,False,Morella
2024-07-25,2024-07-30,5,335,6,True,Culla
2024-05-09,2024-05-13,4,276,3,True,Balmaseda
2024-03-04,2024-03-06,2,134,3,True,Pobladura del Valle
2024-12-01,2024-12-06,5,560,1,True,Culla
2024-01-10,2024-01-14,4,312,6,False,Puebla de Sanabria
2024-03-31,2024-04-01,1,72,1,True,Puebla de Sanabria
2024-04-25,2024-05-02,7,644,5,False,Culla
2024-06-24,2024-07-01,7,742,5,True,Sopuerta
2024-04-24,2024-04-26,2,120,2,True,Sopuerta
2024-04-12,2024-04-19,7,539,2,False,Baena
2024-03-09,2024-03-16,7,287,1,False,Pobladura del Valle
2024-06-17,2024-06-23,6,636,4,True,Sopuerta
2024-08-14,2024-08-15,1,62,5,False,Sopuerta
2024-12-01,2024-12-08,7,749,4,True,Gautegiz Arteaga
2024-05-14,2024-05-21,7,539,1,True,Onda
2024-05-27,2024-06-02,6,252,1,False,Frías
2024-09-04,2024-09-08,4,432,6,False,Frías
2024-05-18,2024-05-22,4,420,3,True,Sopuerta
2024-01-31,2024-02-06,6,528,6,True,Lorca
2024-12-13,2024-12-14,1,54,4,False,Bermeo
2024-06-29,2024-07-01,2,214,3,True,Baena
2024-01-18,2024-01-23,5,415,6,False,Bermeo
2024-12-31,2025-01-05,5,410,4,False,Culla
2024-01-24,2024-01-26,2,222,5,False,Morella
2024-05-05,2024-05-11,6,600,6,True,Baena
2024-03-11,2024-03-16,5,325,6,False,Culla
2024-03-22,2024-03-25,3,264,6,False,La Seu d'Urgell
2024-01-15,2024-01-22,7,623,4,False,Lorca
2024-09-07,2024-09-13,6,684,5,True,Baena
2024-05-26,2024-06-01,6,498,3,False,Pobladura del Valle
2024-11-21,2024-11-23,2,206,4,True,Sopuerta
2024-06-05,2024-06-06,1,56,6,True,Puebla de Sanabria
2024-05-18,2024-05-22,4,340,5,False,Sopuerta
2024-04-01,2024-04-03,2,172,5,True,Bermeo
2024-03-12,2024-03-16,4,336,6,True,Onda
2024-12-10,2024-12-12,2,94,4,True,Pobladura del Valle
2024-10-26,2024-10-30,4,164,1,True,La Seu d'Urgell
2024-04-20,2024-04-23,3,216,3,False,Puebla de Sanabria
2024-02-10,2024-02-16,6,420,3,True,Frías
2024-05-08,2024-05-13,5,445,2,True,Frías
2024-08-01,2024-08-03,2,188,1,True,Morella
2024-10-23,2024-10-28,5,200,5,False,Puebla de Sanabria
2024-10-22,2024-10-28,6,450,3,False,Gautegiz Arteaga
2024-09-05,2024-09-09,4,200,6,True,Culla
2024-04-07,2024-04-14,7,784,2,False,Puebla de Sanabria
2024-03-14,2024-03-17,3,144,6,True,Sopuerta
2024-08-30,2024-09-02,3,156,5,True,Culla
2024-06-15,2024-06-20,5,390,2,True,Puebla de Sanabria
2024-12-04,2024-12-11,7,623,6,False,Baena
2024-01-11,2024-01-15,4,404,2,True,Sopuerta
2024-10-25,2024-10-28,3,276,4,True,Baena
2024-08-29,2024-09-05,7,525,6,True,Puebla de Sanabria
2024-05-29,2024-06-05,7,553,5,False,Bermeo
2024-09-11,2024-09-18,7,644,2,True,Morella
2024-03-30,2024-03-31,1,67,6,True,Pobladura del Valle
2024-06-23,2024-06-24,1,62,4,True,Balmaseda
2024-11-06,2024-11-11,5,465,5,False,Balmaseda
2024-09-10,2024-09-15,5,325,5,False,Lorca
2024-10-21,2024-10-22,1,77,1,False,Morella
2024-10-12,2024-10-15,3,216,4,True,Gautegiz Arteaga
2024-03-12,2024-03-13,1,71,6,False,Pobladura del Valle
2024-05-19,2024-05-24,5,420,6,True,La Seu d'Urgell
2024-09-12,2024-09-17,5,360,6,False,Frías
2024-09-12,2024-09-15,3,168,3,True,Sopuerta
2024-11-10,2024-11-12,2,160,5,True,Puebla de Sanabria
2024-04-04,2024-04-06,2,92,4,True,Gautegiz Arteaga
2024-11-20,2024-11-26,6,468,5,True,Pobladura del Valle
2024-02-17,2024-02-21,4,228,4,True,La Seu d'Urgell
2024-12-21,2024-12-23,2,170,6,False,Onda
2024-12-20,2024-12-23,3,204,1,False,Morella
2024-01-03,2024-01-04,1,101,4,False,Sopuerta
2024-07-05,2024-07-10,5,560,6,True,Sopuerta
2024-11-28,2024-12-01,3,132,4,False,Bermeo
2024-12-16,2024-12-22,6,312,4,True,Baena
2024-11-14,2024-11-18,4,168,6,False,Puebla de Sanabria
2024-08-29,2024-09-04,6,432,3,False,Sopuerta
2024-04-29,2024-05-06,7,770,6,True,Pobladura del Valle
2024-07-30,2024-08-06,7,329,3,True,Culla
2024-07-02,2024-07-08,6,240,6,True,Puebla de Sanabria
2024-07-26,2024-07-31,5,310,3,True,Morella
2024-03-26,2024-03-30,4,360,2,True,Frías
2024-01-06,2024-01-11,5,355,2,True,Onda
2024-10-13,2024-10-16,3,180,5,True,Lorca
2024-04-03,2024-04-10,7,280,6,True,Baena
2024-09-16,2024-09-20,4,208,6,True,Balmaseda
2024-08-23,2024-08-25,2,88,2,False,Balmaseda
2024-03-15,2024-03-16,1,102,2,False,Onda
2024-07-28,2024-07-31,3,180,2,True,Puebla de Sanabria
2024-02-15,2024-02-22,7,644,4,True,Onda
2024-10-19,2024-10-21,2,88,2,False,Sopuerta
2024-03-08,2024-03-09,1,101,4,True,Frías
2024-12-29,2024-12-31,2,142,3,True,Balmaseda
2024-02-13,2024-02-19,6,648,3,True,Pobladura del Valle
2024-12-10,2024-12-14,4,264,5,True,Lorca
2024-03-15,2024-03-22,7,476,1,False,Gautegiz Arteaga
2024-11-29,2024-11-30,1,84,6,False,Frías
2024-10-08,2024-10-13,5,450,3,False,Gautegiz Arteaga
2024-05-13,2024-05-20,7,364,5,False,Onda
2024-12-31,2025-01-02,2,240,4,True,Morella
2024-03-18,2024-03-24,6,318,1,False,Gautegiz Arteaga
2024-07-03,2024-07-04,1,76,1,True,Culla
2024-07-08,2024-07-13,5,595,3,True,Gautegiz Arteaga
2024-02-26,2024-02-27,1,80,6,True,Balmaseda
2024-03-09,2024-03-11,2,218,2,False,Baena
2024-11-17,2024-11-21,4,340,5,True,Morella
2024-05-11,2024-05-14,3,285,2,True,Frías
2024-10-25,2024-10-31,6,660,4,True,Morella
2024-04-16,2024-04-20,4,480,4,True,La Seu d'Urgell
2024-11-20,2024-11-24,4,424,6,False,Lorca
2024-06-23,2024-06-24,1,108,5,True,Onda
2024-07-20,2024-07-24,4,360,3,True,Culla
2024-07-07,2024-07-11,4,200,3,True,Sopuerta
2024-04-07,2024-04-12,5,555,2,False,Onda
2024-05-08,2024-05-15,7,560,3,False,Balmaseda
2024-10-28,2024-10-29,1,113,6,False,Onda
2024-02-27,2024-02-29,2,124,5,False,Puebla de Sanabria
2024-04-21,2024-04-27,6,672,1,True,Morella
2024-09-23,2024-09-30,7,560,3,True,Lorca
2024-06-07,2024-06-12,5,325,4,True,Puebla de Sanabria
2024-12-18,2024-12-24,6,294,6,True,Pobladura del Valle
2024-03-09,2024-03-16,7,616,6,False,Onda
2024-11-24,2024-12-01,7,504,2,True,Frías
2024-10-24,2024-10-30,6,408,3,False,Puebla de Sanabria
2024-09-22,2024-09-25,3,174,1,False,Balmaseda
2024-10-14,2024-10-15,1,90,2,True,Balmaseda
2024-05-26,2024-05-27,1,53,3,True,Culla
2024-07-23,2024-07-26,3,258,5,True,Gautegiz Arteaga
2024-10-31,2024-11-04,4,464,5,True,Balmaseda
2024-11-02,2024-11-09,7,672,4,False,Pobladura del Valle
2024-10-19,2024-10-24,5,240,5,False,Frías
2024-07-16,2024-07-23,7,504,3,False,Bermeo
2024-07-26,2024-08-02,7,686,2,False,Morella
2024-08-14,2024-08-19,5,430,2,False,Frías
2024-10-04,2024-10-09,5,245,2,False,Balmaseda
2024-01-09,2024-01-13,4,260,3,True,Bermeo
2024-08-12,2024-08-15,3,243,3,True,Lorca
2024-08-07,2024-08-11,4,192,5,False,Morella
2024-09-05,2024-09-12,7,777,6,False,Baena
2024-03-01,2024-03-08,7,364,5,True,Lorca
2024-05-10,2024-05-15,5,495,5,True,Baena
2024-04-13,2024-04-17,4,304,2,False,Lorca
2024-08-14,2024-08-17,3,288,6,False,Sopuerta
2024-10-30,2024-11-04,5,260,3,False,Balmaseda
2024-07-12,2024-07-15,3,270,5,False,Baena
2024-04-15,2024-04-22,7,490,3,False,Gautegiz Arteaga
2024-01-16,2024-01-20,4,444,1,True,Culla
2024-09-19,2024-09-23,4,408,2,True,Balmaseda
2024-09-11,2024-09-13,2,92,1,False,Sopuerta
2024-02-18,2024-02-20,2,190,5,False,Morella
2024-10-23,2024-10-27,4,208,6,True,Bermeo
2024-11-16,2024-11-18,2,108,1,False,Sopuerta
2024-08-04,2024-08-08,4,232,3,True,La Seu d'Urgell
2024-01-15,2024-01-22,7,770,2,False,Culla
2024-08-04,2024-08-11,7,595,5,True,La Seu d'Urgell
2024-05-31,2024-06-03,3,159,4,False,Gautegiz Arteaga
2024-07-03,2024-07-05,2,86,2,False,Culla
2024-02-07,2024-02-12,5,560,2,True,Bermeo
2024-07-09,2024-07-16,7,413,2,False,Culla
2024-06-27,2024-06-28,1,62,3,False,Bermeo
2024-04-29,2024-05-01,2,90,5,False,Sopuerta
2024-07-27,2024-07-28,1,106,3,False,La Seu d'Urgell
2024-02-23,2024-02-29,6,666,5,True,Gautegiz Arteaga
2024-07-28,2024-08-04,7,406,6,True,Baena
2024-09-28,2024-10-02,4,480,1,True,Puebla de Sanabria
2024-08-28,2024-08-31,3,171,6,True,Baena
2024-04-08,2024-04-15,7,553,6,False,Puebla de Sanabria
2024-11-17,2024-11-20,3,201,2,False,Sopuerta
2024-11-05,2024-11-07,2,168,1,False,Culla
2024-08-04,2024-08-06,2,144,3,False,Gautegiz Arteaga
2024-10-04,2024-10-09,5,505,1,False,Lorca
2024-03-15,2024-03-20,5,450,5,False,Baena
2024-03-23,2024-03-28,5,470,1,False,La Seu d'Urgell
2024-04-20,2024-04-22,2,82,4,True,Pobladura del Valle
2024-11-27,2024-12-04,7,462,3,True,Baena
2024-04-17,2024-04-21,4,448,5,False,Frías
2024-06-02,2024-06-08,6,396,4,False,Puebla de Sanabria
2024-08-01,2024-08-08,7,840,1,True,Onda
2024-01-01,2024-01-04,3,144,6,False,La Seu d'Urgell
2024-05-21,2024-05-26,5,460,4,False,Balmaseda
2024-06-02,2024-06-03,1,114,6,True,Baena
2024-02-01,2024-02-02,1,73,2,False,Pobladura del Valle
2024-01-04,2024-01-09,5,350,1,False,Bermeo
2024-12-15,2024-12-20,5,310,5,False,Puebla de Sanabria
2024-03-02,2024-03-07,5,415,4,True,Frías
2024-11-11,2024-11-16,5,540,2,False,Bermeo
2024-07-19,2024-07-20,1,58,2,True,Morella
2024-03-15,2024-03-21,6,636,3,True,Lorca
2024-08-20,2024-08-22,2,156,6,False,Lorca
2024-07-23,2024-07-24,1,112,5,False,La Seu d'Urgell
2024-11-04,2024-11-07,3,138,4,True,Culla
2024-12-29,2025-01-03,5,430,4,False,Lorca
2024-08-21,2024-08-25,4,228,3,False,La Seu d'Urgell
2024-03-04,2024-03-11,7,434,3,False,Culla
2024-07-25,2024-08-01,7,567,3,False,Morella
2024-01-13,2024-01-16,3,300,3,False,Balmaseda
2024-02-29,2024-03-03,3,150,3,True,Gautegiz Arteaga
2024-10-30,2024-11-02,3,342,6,True,Frías
2024-02-13,2024-02-19,6,486,6,True,Balmaseda
2024-04-05,2024-04-11,6,594,6,True,Pobladura del Valle
2024-07-08,2024-07-10,2,126,5,True,Bermeo
2024-05-21,2024-05-22,1,53,3,False,Puebla de Sanabria
2024-03-21,2024-03-24,3,267,1,False,Bermeo
2024-04-22,2024-04-23,1,96,1,True,Pobladura del Valle
2024-02-19,2024-02-23,4,476,1,False,Lorca
2024-09-23,2024-09-29,6,444,5,True,Frías
2024-04-17,2024-04-18,1,85,4,True,Balmaseda
2024-05-01,2024-05-07,6,660,3,False,Lorca
2024-08-07,2024-08-09,2,100,5,True,Sopuerta
2024-08-27,2024-09-03,7,714,3,False,Pobladura del Valle
2024-03-24,2024-03-31,7,371,3,False,Baena
2024-01-23,2024-01-24,1,44,3,True,Gautegiz Arteaga
2024-09-23,2024-09-26,3,333,2,False,Gautegiz Arteaga
2024-10-05,2024-10-12,7,539,5,False,Culla
2024-06-22,2024-06-27,5,530,1,True,Morella
2024-11-07,2024-11-09,2,146,6,False,Puebla de Sanabria
2024-10-25,2024-10-30,5,275,5,True,Sopuerta
2024-10-18,2024-10-21,3,345,4,True,Pobladura del Valle
2024-03-09,2024-03-11,2,214,1,False,Culla
2024-12-01,2024-12-08,7,497,2,False,Gautegiz Arteaga
2024-08-19,2024-08-23,4,268,5,True,Balmaseda
2024-03-29,2024-03-31,2,180,5,False,Bermeo
2024-11-11,2024-11-15,4,168,1,True,Pobladura del Valle
2024-11-18,2024-11-21,3,180,5,False,Lorca
2024-06-04,2024-06-09,5,425,5,False,La Seu d'Urgell
2024-12-30,2025-01-04,5,455,2,True,Sopuerta
