Fecha de entrada,Fecha de salida,Nº noches,Gasto total (€),Nº personas,Reserva anticipada,Área de actucaravana
2023-12-28,2023-12-29,1,74,6,False,La Seu d'Urgell
2023-09-02,2023-09-03,1,61,3,False,Balmaseda
2023-09-13,2023-09-15,2,80,2,True,Morella
2023-01-10,2023-01-13,3,345,6,True,Culla
2023-08-04,2023-08-05,1,58,4,False,Sopuerta
2023-09-10,2023-09-17,7,364,2,True,Culla
2023-10-17,2023-10-19,2,176,2,False,Puebla de Sanabria
2023-02-20,2023-02-24,4,464,1,False,Frías
2023-06-01,2023-06-04,3,249,6,True,Puebla de Sanabria
2023-02-12,2023-02-15,3,237,4,True,Frías
2023-12-06,2023-12-08,2,134,1,True,Lorca
2023-04-15,2023-04-18,3,246,2,True,Sopuerta
2023-10-05,2023-10-07,2,118,5,False,Bermeo
2023-03-28,2023-04-02,5,385,1,False,La Seu d'Urgell
2023-08-08,2023-08-15,7,637,4,True,Gautegiz Arteaga
2023-11-07,2023-11-14,7,763,1,True,Lorca
2023-10-19,2023-10-20,1,86,5,False,Gautegiz Arteaga
2023-06-13,2023-06-19,6,276,4,False,Sopuerta
2023-10-06,2023-10-07,1,117,2,True,Sopuerta
2023-08-22,2023-08-26,4,468,6,True,Gautegiz Arteaga
2023-03-22,2023-03-26,4,256,2,False,Frías
2023-08-22,2023-08-29,7,665,4,False,Puebla de Sanabria
2023-11-13,2023-11-16,3,237,1,True,Gautegiz Arteaga
2023-12-12,2023-12-17,5,380,3,True,Baena
2023-08-29,2023-09-04,6,672,1,True,Pobladura del Valle
2023-03-30,2023-04-04,5,400,2,False,Bermeo
2023-08-01,2023-08-07,6,708,6,False,Puebla de Sanabria
2023-09-16,2023-09-17,1,50,1,False,Sopuerta
2023-07-21,2023-07-24,3,195,5,False,Baena
2023-06-02,2023-06-07,5,330,2,False,Lorca
2023-12-03,2023-12-08,5,220,2,False,Gautegiz Arteaga
2023-11-14,2023-11-20,6,564,4,False,La Seu d'Urgell
2023-09-24,2023-09-28,4,396,1,True,Lorca
2023-09-25,2023-09-28,3,267,6,True,Culla
2023-09-26,2023-09-29,3,147,3,True,Baena
2023-05-29,2023-05-31,2,160,3,False,Balmaseda
2023-05-23,2023-05-27,4,176,3,False,Balmaseda
2023-09-12,2023-09-17,5,400,6,False,La Seu d'Urgell
2023-11-04,2023-11-05,1,41,4,False,Puebla de Sanabria
2023-04-08,2023-04-10,2,110,5,False,Morella
2023-10-13,2023-10-19,6,546,2,False,Baena
2023-12-28,2024-01-02,5,370,1,True,Onda
2023-10-11,2023-10-12,1,104,1,False,Morella
2023-10-05,2023-10-11,6,240,3,True,Baena
2023-08-19,2023-08-25,6,456,6,False,Lorca
2023-06-18,2023-06-25,7,665,3,True,Onda
2023-05-06,2023-05-13,7,616,6,False,Morella
2023-06-30,2023-07-02,2,110,1,True,La Seu d'Urgell
2023-11-24,2023-11-29,5,500,2,False,Sopuerta
2023-10-20,2023-10-24,4,316,6,False,Bermeo
2023-11-30,2023-12-02,2,170,2,False,Gautegiz Arteaga
2023-06-07,2023-06-13,6,696,3,False,Lorca
2023-06-23,2023-06-30,7,511,4,False,Balmaseda
2023-08-22,2023-08-29,7,364,4,False,Puebla de Sanabria
2023-09-02,2023-09-07,5,510,1,True,Balmaseda
2023-08-28,2023-09-02,5,215,5,True,Balmaseda
2023-03-13,2023-03-20,7,658,1,True,Morella
2023-03-28,2023-03-31,3,264,2,True,Onda
2023-11-15,2023-11-20,5,355,4,True,Baena
2023-08-22,2023-08-28,6,264,1,True,Baena
2023-05-27,2023-06-01,5,485,4,False,Gautegiz Arteaga
2023-02-18,2023-02-20,2,94,5,True,Morella
2023-04-12,2023-04-19,7,329,1,True,Balmaseda
2023-09-22,2023-09-28,6,528,4,False,Gautegiz Arteaga
2023-05-19,2023-05-25,6,720,4,False,Pobladura del Valle
2023-05-04,2023-05-07,3,171,3,True,Puebla de Sanabria
2023-01-19,2023-01-20,1,92,6,True,Lorca
2023-12-18,2023-12-23,5,250,5,False,Balmaseda
2023-09-01,2023-09-08,7,623,2,False,Lorca
2023-10-27,2023-11-01,5,550,5,False,La Seu d'Urgell
2023-06-26,2023-06-28,2,194,4,False,Gautegiz Arteaga
2023-02-24,2023-03-01,5,420,3,False,Gautegiz Arteaga
2023-05-31,2023-06-07,7,413,5,True,Puebla de Sanabria
2023-11-10,2023-11-13,3,231,5,False,La Seu d'Urgell
2023-04-06,2023-04-07,1,51,2,True,Gautegiz Arteaga
2023-05-20,2023-05-26,6,648,4,True,Gautegiz Arteaga
2023-12-24,2023-12-28,4,224,5,False,Frías
2023-02-11,2023-02-12,1,99,6,True,Morella
2023-05-19,2023-05-24,5,270,5,True,Sopuerta
2023-06-24,2023-06-26,2,96,3,True,Culla
2023-05-28,2023-05-31,3,303,4,True,Puebla de Sanabria
2023-05-02,2023-05-08,6,678,5,False,Culla
2023-05-25,2023-05-29,4,176,2,True,Bermeo
2023-07-15,2023-07-20,5,465,4,True,Frías
2023-11-03,2023-11-07,4,284,3,True,Sopuerta
2023-02-01,2023-02-06,5,475,4,True,Pobladura del Valle
2023-11-30,2023-12-04,4,280,3,False,Culla
2023-12-25,2023-12-29,4,480,3,True,Culla
2023-06-22,2023-06-28,6,408,2,True,Bermeo
2023-01-15,2023-01-18,3,228,5,True,Balmaseda
2023-03-01,2023-03-06,5,215,3,True,Morella
2023-04-01,2023-04-03,2,194,5,False,Onda
2023-02-17,2023-02-23,6,426,6,False,Bermeo
2023-08-26,2023-08-30,4,408,5,True,Bermeo
2023-12-15,2023-12-19,4,328,2,True,Balmaseda
2023-01-16,2023-01-23,7,511,3,True,Frías
2023-09-24,2023-09-28,4,432,4,False,Culla
2023-08-06,2023-08-10,4,408,4,True,Onda
2023-02-20,2023-02-24,4,380,5,False,Morella
2023-02-12,2023-02-13,1,54,5,True,Culla
2023-11-07,2023-11-13,6,606,6,True,Balmaseda
2023-10-01,2023-10-03,2,100,3,False,La Seu d'Urgell
2023-12-18,2023-12-23,5,280,3,True,Morella
2023-06-09,2023-06-16,7,280,5,True,Culla
2023-04-09,2023-04-12,3,213,4,True,Sopuerta
2023-02-23,2023-02-28,5,310,2,True,Onda
2023-07-08,2023-07-09,1,114,4,False,Morella
2023-04-14,2023-04-16,2,102,2,True,Frías
2023-11-05,2023-11-09,4,220,4,True,La Seu d'Urgell
2023-08-08,2023-08-11,3,339,5,False,Frías
2023-01-19,2023-01-23,4,224,6,True,Bermeo
2023-09-01,2023-09-05,4,476,1,False,Gautegiz Arteaga
2023-01-15,2023-01-19,4,324,1,False,Balmaseda
2023-11-11,2023-11-14,3,141,6,False,Sopuerta
2023-01-31,2023-02-05,5,445,3,True,Onda
2023-03-07,2023-03-09,2,128,4,False,Onda
2023-04-15,2023-04-17,2,176,3,False,Onda
2023-11-28,2023-12-05,7,455,5,True,Pobladura del Valle
2023-09-12,2023-09-15,3,180,6,False,Onda
2023-03-17,2023-03-19,2,156,6,False,Baena
2023-01-30,2023-02-04,5,395,5,True,Puebla de Sanabria
2023-02-28,2023-03-06,6,702,6,False,Frías
2023-11-28,2023-11-29,1,90,4,True,Morella
2023-10-11,2023-10-18,7,686,4,False,Culla
2023-07-17,2023-07-18,1,68,5,True,Bermeo
2023-04-15,2023-04-21,6,534,5,False,Lorca
2023-11-07,2023-11-08,1,44,6,False,La Seu d'Urgell
2023-05-16,2023-05-22,6,594,3,False,La Seu d'Urgell
2023-02-25,2023-02-28,3,300,3,False,Lorca
2023-02-09,2023-02-14,5,415,3,True,Baena
2023-08-08,2023-08-11,3,174,6,True,Morella
2023-01-10,2023-01-16,6,384,1,False,Pobladura del Valle
2023-06-17,2023-06-21,4,368,6,True,Sopuerta
2023-09-21,2023-09-26,5,455,2,False,Onda
2023-07-12,2023-07-17,5,245,1,True,Culla
2023-08-13,2023-08-17,4,208,2,True,Gautegiz Arteaga
2023-02-28,2023-03-02,2,90,1,True,Frías
2023-05-19,2023-05-23,4,208,1,False,Pobladura del Valle
2023-06-07,2023-06-13,6,294,1,True,Baena
2023-11-08,2023-11-14,6,444,5,False,La Seu d'Urgell
2023-04-13,2023-04-14,1,95,3,False,Balmaseda
2023-02-23,2023-02-24,1,84,6,True,Pobladura del Valle
2023-12-14,2023-12-16,2,144,4,True,Frías
2023-08-02,2023-08-09,7,819,6,True,Bermeo
2023-08-01,2023-08-03,2,166,2,False,Onda
2023-03-29,2023-04-05,7,406,6,False,Lorca
2023-04-05,2023-04-10,5,440,3,False,Bermeo
2023-01-20,2023-01-26,6,516,4,True,Baena
2023-10-28,2023-11-04,7,301,4,True,Sopuerta
2023-02-26,2023-02-28,2,178,6,True,Balmaseda
2023-08-04,2023-08-05,1,94,6,True,Sopuerta
2023-07-03,2023-07-09,6,306,6,False,Lorca
2023-06-29,2023-07-03,4,240,6,True,Puebla de Sanabria
2023-06-13,2023-06-18,5,325,4,True,Puebla de Sanabria
2023-01-08,2023-01-12,4,200,4,True,Gautegiz Arteaga
2023-07-18,2023-07-21,3,231,4,False,Culla
2023-03-29,2023-03-31,2,190,5,False,Gautegiz Arteaga
2023-06-03,2023-06-04,1,89,5,False,Balmaseda
2023-07-18,2023-07-19,1,83,4,False,Frías
2023-11-18,2023-11-21,3,324,6,True,Balmaseda
2023-04-04,2023-04-05,1,58,6,True,Baena
2023-03-09,2023-03-10,1,106,2,False,Balmaseda
2023-10-21,2023-10-24,3,264,4,False,Bermeo
2023-07-30,2023-07-31,1,97,6,True,Balmaseda
2023-03-25,2023-03-29,4,196,2,False,Puebla de Sanabria
2023-03-20,2023-03-24,4,244,1,True,Bermeo
2023-06-19,2023-06-26,7,693,2,False,Gautegiz Arteaga
2023-05-08,2023-05-13,5,430,2,True,Sopuerta
2023-01-10,2023-01-12,2,150,2,True,Bermeo
2023-04-05,2023-04-10,5,285,4,False,Bermeo
2023-12-09,2023-12-15,6,612,4,True,Baena
2023-08-09,2023-08-10,1,83,2,False,Lorca
2023-08-20,2023-08-26,6,678,2,False,Morella
2023-01-21,2023-01-24,3,126,1,False,Sopuerta
2023-07-03,2023-07-10,7,812,2,False,Balmaseda
2023-12-19,2023-12-20,1,40,6,False,Culla
2023-01-13,2023-01-14,1,45,2,False,Culla
2023-06-01,2023-06-05,4,236,4,True,Frías
2023-07-07,2023-07-11,4,416,3,False,Culla
2023-02-06,2023-02-11,5,455,3,True,Gautegiz Arteaga
2023-10-03,2023-10-05,2,210,1,False,Pobladura del Valle
2023-05-24,2023-05-27,3,153,3,False,Gautegiz Arteaga
2023-03-07,2023-03-14,7,819,5,False,Gautegiz Arteaga
2023-12-27,2023-12-29,2,142,5,True,Baena
2023-08-27,2023-08-31,4,440,6,True,Bermeo
2023-11-12,2023-11-17,5,560,2,True,Frías
2023-11-30,2023-12-07,7,329,2,False,Pobladura del Valle
2023-08-30,2023-09-05,6,540,1,False,Onda
2023-07-15,2023-07-21,6,672,6,True,Bermeo
2023-01-12,2023-01-15,3,174,2,True,Baena
2023-01-02,2023-01-04,2,130,6,False,Frías
2023-06-27,2023-07-01,4,208,2,False,Culla
2023-03-03,2023-03-04,1,97,2,False,Balmaseda
2023-11-30,2023-12-06,6,366,3,False,Pobladura del Valle
2023-05-12,2023-05-14,2,86,2,True,Onda
2023-02-01,2023-02-08,7,798,1,False,La Seu d'Urgell
2023-10-31,2023-11-03,3,180,2,True,Balmaseda
2023-04-22,2023-04-27,5,535,3,True,Frías
2023-11-30,2023-12-03,3,273,4,False,Lorca
2023-01-28,2023-01-31,3,201,3,False,Balmaseda
2023-04-11,2023-04-14,3,153,4,False,Sopuerta
2023-04-16,2023-04-21,5,350,2,False,Frías
2023-12-06,2023-12-11,5,490,5,False,La Seu d'Urgell
2023-03-29,2023-03-31,2,110,5,True,Morella
2023-07-16,2023-07-23,7,490,2,True,Frías
2023-01-10,2023-01-17,7,357,3,False,La Seu d'Urgell
2023-03-09,2023-03-10,1,45,2,True,La Seu d'Urgell
2023-08-24,2023-08-31,7,476,2,True,Onda
2023-03-05,2023-03-12,7,371,5,True,Bermeo
2023-02-14,2023-02-17,3,246,5,True,Puebla de Sanabria
2023-05-22,2023-05-25,3,159,2,True,Bermeo
2023-10-23,2023-10-25,2,150,3,False,Culla
2023-07-21,2023-07-26,5,335,3,False,Frías
2023-10-17,2023-10-18,1,113,6,False,Baena
2023-08-30,2023-09-03,4,408,2,True,Onda
2023-06-14,2023-06-15,1,53,1,False,Onda
2023-06-06,2023-06-13,7,553,5,False,Frías
2023-01-03,2023-01-08,5,270,4,False,Puebla de Sanabria
2023-07-31,2023-08-07,7,798,2,True,Bermeo
2023-11-20,2023-11-22,2,196,2,False,Sopuerta
2023-09-23,2023-09-29,6,372,4,True,Baena
2023-03-16,2023-03-18,2,198,5,False,Culla
2023-01-01,2023-01-07,6,624,3,True,Sopuerta
2023-03-16,2023-03-23,7,763,1,True,Onda
2023-08-18,2023-08-19,1,110,5,False,Gautegiz Arteaga
2023-10-10,2023-10-16,6,564,4,True,Puebla de Sanabria
2023-11-17,2023-11-19,2,240,5,False,Gautegiz Arteaga
2023-01-29,2023-02-03,5,275,3,True,Culla
2023-12-23,2023-12-24,1,71,4,True,Sopuerta
2023-04-15,2023-04-17,2,198,6,True,Morella
2023-03-07,2023-03-11,4,452,2,True,La Seu d'Urgell
2023-08-14,2023-08-20,6,402,4,True,Baena
2023-03-03,2023-03-08,5,395,2,True,Sopuerta
2023-12-29,2024-01-05,7,427,6,True,Balmaseda
2023-09-11,2023-09-13,2,134,1,False,Pobladura del Valle
2023-05-23,2023-05-25,2,144,2,False,Lorca
2023-11-25,2023-11-26,1,110,1,False,Frías
2023-09-19,2023-09-20,1,114,6,True,Puebla de Sanabria
2023-09-08,2023-09-09,1,82,2,False,Pobladura del Valle
2023-07-29,2023-08-02,4,200,2,False,La Seu d'Urgell
2023-05-27,2023-05-29,2,152,5,False,Morella
2023-11-05,2023-11-09,4,336,4,False,La Seu d'Urgell
2023-08-22,2023-08-26,4,444,4,True,Pobladura del Valle
2023-05-19,2023-05-25,6,348,4,True,Culla
2023-03-29,2023-04-03,5,290,3,True,Sopuerta
2023-08-03,2023-08-08,5,340,3,True,Bermeo
2023-10-14,2023-10-15,1,100,1,False,Pobladura del Valle
2023-02-19,2023-02-21,2,82,5,False,Culla
2023-11-07,2023-11-09,2,90,3,True,Morella
2023-05-04,2023-05-06,2,100,6,True,Lorca
2023-01-09,2023-01-11,2,156,5,False,Bermeo
2023-12-26,2023-12-31,5,425,1,True,La Seu d'Urgell
2023-02-12,2023-02-16,4,376,6,True,Pobladura del Valle
2023-01-27,2023-02-02,6,258,5,True,Frías
2023-12-21,2023-12-28,7,301,4,False,Balmaseda
2023-07-23,2023-07-24,1,54,1,False,Sopuerta
2023-06-03,2023-06-10,7,448,3,False,Onda
2023-09-18,2023-09-23,5,275,3,False,Puebla de Sanabria
2023-08-26,2023-09-01,6,618,3,False,Puebla de Sanabria
2023-12-16,2023-12-21,5,315,4,True,Onda
2023-05-30,2023-06-04,5,355,3,True,Frías
2023-08-27,2023-08-31,4,364,4,True,Bermeo
2023-07-07,2023-07-08,1,93,5,False,Pobladura del Valle
2023-10-24,2023-10-27,3,252,6,True,Lorca
2023-09-17,2023-09-23,6,648,3,True,La Seu d'Urgell
2023-12-07,2023-12-12,5,370,3,True,Lorca
2023-09-24,2023-09-30,6,540,1,True,Culla
2023-10-21,2023-10-24,3,201,2,True,Bermeo
2023-11-11,2023-11-13,2,220,6,True,Onda
2023-04-15,2023-04-21,6,318,1,True,Frías
2023-02-20,2023-02-22,2,238,5,True,Baena
2023-10-03,2023-10-04,1,63,3,False,Gautegiz Arteaga
2023-05-29,2023-05-31,2,102,6,False,Culla
2023-09-01,2023-09-02,1,100,1,True,Onda
2023-05-12,2023-05-16,4,372,2,True,Morella
2023-01-09,2023-01-12,3,222,1,True,Onda
2023-08-25,2023-08-27,2,156,6,False,Pobladura del Valle
2023-04-04,2023-04-11,7,721,5,True,Culla
2023-10-22,2023-10-29,7,441,2,True,Culla
2023-02-23,2023-03-02,7,672,2,True,Frías
2023-12-19,2023-12-24,5,255,2,True,Bermeo
2023-12-17,2023-12-24,7,693,5,True,Lorca
2023-05-30,2023-06-06,7,287,3,False,Frías
2023-09-16,2023-09-19,3,228,3,False,Morella
2023-08-24,2023-08-26,2,126,3,False,La Seu d'Urgell
2023-04-30,2023-05-07,7,735,1,False,Culla
2023-07-08,2023-07-09,1,105,3,False,Culla
2023-09-12,2023-09-17,5,310,1,False,Pobladura del Valle
2023-10-28,2023-10-29,1,86,6,False,Puebla de Sanabria
2023-04-23,2023-04-30,7,511,2,False,Onda
2023-06-06,2023-06-09,3,327,1,True,Culla
2023-05-07,2023-05-08,1,117,6,False,Gautegiz Arteaga
2023-09-22,2023-09-24,2,198,1,False,Gautegiz Arteaga
2023-09-21,2023-09-24,3,294,3,False,Baena
2023-06-01,2023-06-04,3,240,6,False,Culla
2023-02-25,2023-02-28,3,219,3,True,Morella
2023-09-18,2023-09-21,3,252,1,True,Baena
2023-12-12,2023-12-13,1,112,1,False,Puebla de Sanabria
2023-02-16,2023-02-18,2,112,3,True,Puebla de Sanabria
2023-08-10,2023-08-11,1,42,3,True,La Seu d'Urgell
2023-03-26,2023-04-01,6,648,2,True,Sopuerta
2023-11-11,2023-11-12,1,68,6,False,Frías
2023-06-13,2023-06-20,7,427,4,True,Culla
2023-06-19,2023-06-20,1,108,4,False,La Seu d'Urgell
2023-02-09,2023-02-14,5,450,6,False,Bermeo
2023-09-15,2023-09-22,7,329,3,True,Pobladura del Valle
2023-04-11,2023-04-15,4,308,5,True,Culla
2023-08-17,2023-08-18,1,70,1,False,Onda
2023-04-20,2023-04-25,5,365,4,True,Culla
2023-07-23,2023-07-24,1,57,6,False,Culla
2023-09-17,2023-09-20,3,201,4,True,Gautegiz Arteaga
2023-08-18,2023-08-24,6,240,1,True,Gautegiz Arteaga
2023-09-26,2023-10-03,7,819,1,True,Morella
2023-11-06,2023-11-12,6,624,1,True,Culla
2023-09-08,2023-09-09,1,90,5,False,Lorca
2023-06-11,2023-06-12,1,47,6,True,Sopuerta
2023-08-08,2023-08-15,7,595,6,False,Morella
2023-10-07,2023-10-09,2,120,3,True,Frías
2023-06-30,2023-07-06,6,288,1,True,Balmaseda
2023-04-02,2023-04-04,2,122,3,False,Bermeo
2023-02-17,2023-02-24,7,504,6,False,Pobladura del Valle
2023-05-03,2023-05-06,3,123,6,False,Morella
2023-06-21,2023-06-24,3,321,4,True,Sopuerta
2023-07-13,2023-07-14,1,43,3,False,Morella
2023-11-14,2023-11-20,6,552,2,True,Puebla de Sanabria
2023-06-28,2023-07-02,4,308,5,False,Puebla de Sanabria
2023-05-05,2023-05-08,3,165,3,False,Baena
2023-11-26,2023-12-02,6,534,3,True,Balmaseda
2023-04-10,2023-04-16,6,450,6,False,Onda
2023-12-10,2023-12-12,2,206,6,False,Sopuerta
2023-05-26,2023-05-31,5,585,3,True,Lorca
2023-12-17,2023-12-19,2,88,4,True,La Seu d'Urgell
2023-05-12,2023-05-15,3,303,6,True,Baena
2023-10-26,2023-10-28,2,156,2,True,Bermeo
2023-05-03,2023-05-10,7,336,2,True,Sopuerta
2023-04-10,2023-04-13,3,216,6,False,Sopuerta
2023-11-06,2023-11-08,2,188,4,False,Frías
2023-03-21,2023-03-25,4,396,2,False,Puebla de Sanabria
2023-12-23,2023-12-24,1,62,3,False,Baena
2023-08-14,2023-08-17,3,333,4,True,Culla
2023-10-10,2023-10-12,2,216,1,True,Morella
2023-07-17,2023-07-20,3,126,3,False,Frías
2023-07-07,2023-07-11,4,392,4,False,La Seu d'Urgell
2023-11-22,2023-11-24,2,146,2,True,Bermeo
2023-07-16,2023-07-20,4,452,6,False,Culla
2023-04-25,2023-04-30,5,455,5,True,Culla
2023-12-06,2023-12-10,4,220,4,False,Baena
2023-07-05,2023-07-10,5,240,3,True,Puebla de Sanabria
2023-09-19,2023-09-23,4,264,2,True,Lorca
2023-10-28,2023-11-01,4,256,6,True,Balmaseda
2023-02-19,2023-02-23,4,324,6,True,Culla
2023-10-16,2023-10-23,7,378,6,True,Baena
2023-05-17,2023-05-23,6,348,3,False,Gautegiz Arteaga
2023-04-16,2023-04-22,6,576,3,False,Lorca
2023-11-16,2023-11-17,1,97,6,True,Gautegiz Arteaga
2023-05-18,2023-05-19,1,107,3,True,Balmaseda
2023-10-03,2023-10-04,1,48,4,True,La Seu d'Urgell
2023-04-30,2023-05-06,6,534,5,False,Frías
2023-12-10,2023-12-17,7,693,1,False,Culla
2023-11-24,2023-11-30,6,348,1,True,Baena
2023-07-01,2023-07-08,7,532,6,False,Puebla de Sanabria
2023-08-15,2023-08-16,1,55,4,False,La Seu d'Urgell
2023-11-15,2023-11-19,4,456,3,True,Morella
2023-11-20,2023-11-25,5,400,3,False,Lorca
2023-01-11,2023-01-16,5,530,2,True,Frías
2023-11-25,2023-11-30,5,365,4,False,Bermeo
2023-05-07,2023-05-12,5,265,6,False,Baena
2023-03-29,2023-04-02,4,476,5,False,Gautegiz Arteaga
2023-01-17,2023-01-18,1,117,6,False,Bermeo
2023-07-07,2023-07-09,2,84,1,False,Gautegiz Arteaga
2023-03-20,2023-03-26,6,714,2,True,Sopuerta
2023-11-10,2023-11-15,5,530,3,False,Baena
2023-07-25,2023-07-31,6,498,3,True,Bermeo
2023-06-21,2023-06-23,2,198,1,True,Onda
2023-03-17,2023-03-18,1,59,6,True,Onda
2023-10-28,2023-11-01,4,324,1,False,Frías
2023-01-02,2023-01-03,1,90,3,False,Puebla de Sanabria
2023-04-19,2023-04-20,1,84,6,False,Lorca
2023-05-19,2023-05-24,5,570,4,False,Pobladura del Valle
2023-05-26,2023-05-31,5,255,4,True,Balmaseda
2023-12-06,2023-12-09,3,324,3,True,Balmaseda
2023-04-18,2023-04-20,2,128,2,True,Lorca
2023-06-12,2023-06-17,5,535,5,False,Pobladura del Valle
2023-12-25,2023-12-31,6,378,1,False,Baena
2023-01-27,2023-01-29,2,194,4,True,Baena
2023-02-23,2023-02-28,5,235,1,True,Baena
2023-09-29,2023-10-06,7,714,4,True,Puebla de Sanabria
2023-11-24,2023-11-28,4,376,5,True,Morella
2023-06-24,2023-06-25,1,88,6,True,Lorca
2023-08-29,2023-09-04,6,546,1,True,Morella
2023-07-21,2023-07-26,5,280,2,False,Onda
2023-07-23,2023-07-27,4,388,6,True,Frías
2023-09-13,2023-09-20,7,420,2,False,Sopuerta
2023-04-16,2023-04-23,7,707,4,False,Lorca
2023-06-27,2023-07-02,5,320,1,False,La Seu d'Urgell
2023-05-02,2023-05-05,3,291,1,False,La Seu d'Urgell
2023-10-19,2023-10-20,1,109,5,True,Frías
2023-04-05,2023-04-10,5,555,3,True,Onda
2023-01-20,2023-01-22,2,162,6,False,Bermeo
2023-03-27,2023-04-03,7,623,3,True,Bermeo
2023-12-10,2023-12-13,3,264,6,True,Gautegiz Arteaga
2023-07-16,2023-07-20,4,468,1,False,Balmaseda
2023-07-09,2023-07-12,3,303,6,True,Pobladura del Valle
2023-12-20,2023-12-24,4,208,4,False,Balmaseda
2023-08-12,2023-08-19,7,378,4,False,Sopuerta
2023-02-22,2023-02-23,1,120,4,False,Gautegiz Arteaga
2023-08-03,2023-08-07,4,464,2,False,La Seu d'Urgell
2023-03-24,2023-03-28,4,164,6,False,Lorca
2023-11-13,2023-11-14,1,91,3,False,Onda
2023-05-11,2023-05-13,2,178,4,False,Sopuerta
2023-08-14,2023-08-21,7,784,6,False,Puebla de Sanabria
2023-10-18,2023-10-25,7,756,3,True,Pobladura del Valle
2023-09-17,2023-09-24,7,805,1,True,Sopuerta
2023-03-06,2023-03-13,7,434,6,False,Culla
2023-01-20,2023-01-26,6,582,1,False,Pobladura del Valle
2023-09-17,2023-09-19,2,206,6,True,Culla
2023-11-06,2023-11-09,3,264,1,False,Balmaseda
2023-06-16,2023-06-20,4,336,2,True,Balmaseda
2023-12-24,2023-12-30,6,576,5,False,Puebla de Sanabria
2023-07-18,2023-07-22,4,276,2,True,Culla
2023-10-06,2023-10-08,2,132,5,False,Balmaseda
2023-09-15,2023-09-22,7,707,3,True,Culla
2023-05-03,2023-05-08,5,600,4,False,Frías
2023-10-25,2023-10-27,2,224,1,True,Gautegiz Arteaga
2023-12-01,2023-12-06,5,295,6,False,Puebla de Sanabria
2023-07-19,2023-07-23,4,424,6,True,La Seu d'Urgell
2023-09-06,2023-09-13,7,630,3,False,Pobladura del Valle
2023-10-18,2023-10-23,5,420,2,False,Pobladura del Valle
2023-04-20,2023-04-26,6,702,4,True,Lorca
2023-11-10,2023-11-12,2,178,3,False,Onda
2023-12-24,2023-12-30,6,384,4,True,Balmaseda
2023-08-31,2023-09-02,2,124,2,True,Onda
2023-04-28,2023-05-04,6,642,4,True,Baena
2023-05-04,2023-05-05,1,79,4,True,Gautegiz Arteaga
2023-10-18,2023-10-24,6,708,2,False,Gautegiz Arteaga
2023-12-03,2023-12-07,4,236,6,False,Sopuerta
2023-10-13,2023-10-20,7,392,4,False,Baena
2023-03-12,2023-03-18,6,492,4,True,Puebla de Sanabria
2023-12-07,2023-12-11,4,400,4,False,Pobladura del Valle
2023-04-22,2023-04-27,5,495,5,False,Lorca
2023-12-08,2023-12-12,4,228,5,False,Puebla de Sanabria
2023-09-07,2023-09-11,4,396,5,True,Culla
2023-02-15,2023-02-19,4,432,4,False,Puebla de Sanabria
2023-08-16,2023-08-18,2,240,6,True,Sopuerta
2023-06-27,2023-06-29,2,108,4,False,Balmaseda
2023-09-03,2023-09-06,3,216,4,False,Baena
2023-06-05,2023-06-08,3,126,6,True,Lorca
2023-07-14,2023-07-16,2,88,4,True,Culla
2023-06-13,2023-06-19,6,444,2,False,Bermeo
2023-05-04,2023-05-08,4,220,1,False,La Seu d'Urgell
2023-07-22,2023-07-23,1,106,6,True,Culla
2023-04-28,2023-05-03,5,290,6,False,Gautegiz Arteaga
2023-11-16,2023-11-21,5,565,6,False,Bermeo
2023-04-05,2023-04-11,6,540,4,False,Frías
2023-05-11,2023-05-14,3,222,5,True,Onda
2023-05-28,2023-06-04,7,476,1,True,Gautegiz Arteaga
2023-04-20,2023-04-24,4,280,6,True,Baena
2023-03-09,2023-03-16,7,735,1,True,La Seu d'Urgell
2023-01-20,2023-01-23,3,321,1,False,Balmaseda
2023-12-05,2023-12-06,1,99,3,True,Balmaseda
2023-12-09,2023-12-11,2,86,6,True,Frías
2023-01-20,2023-01-26,6,318,5,False,La Seu d'Urgell
2023-02-18,2023-02-19,1,93,2,False,Baena
2023-01-20,2023-01-21,1,43,4,False,Sopuerta
2023-08-26,2023-08-28,2,238,4,False,Gautegiz Arteaga
2023-05-20,2023-05-22,2,220,3,False,La Seu d'Urgell
2023-07-12,2023-07-14,2,92,1,False,Frías
2023-06-25,2023-06-28,3,195,4,False,Baena
2023-03-19,2023-03-24,5,415,1,True,Bermeo
2023-06-23,2023-06-30,7,518,1,True,Gautegiz Arteaga
2023-09-22,2023-09-24,2,90,3,True,Pobladura del Valle
2023-02-11,2023-02-18,7,462,4,True,Sopuerta
2023-09-11,2023-09-18,7,399,4,True,Lorca
2023-09-20,2023-09-21,1,119,2,False,Baena
2023-01-22,2023-01-28,6,588,5,True,La Seu d'Urgell
2023-03-02,2023-03-07,5,365,6,False,Sopuerta
2023-12-26,2023-12-29,3,156,1,False,Gautegiz Arteaga
2023-11-22,2023-11-24,2,118,4,False,Pobladura del Valle
2023-03-31,2023-04-06,6,558,6,True,Baena
2023-03-14,2023-03-16,2,118,4,True,La Seu d'Urgell
2023-03-22,2023-03-23,1,44,3,False,Sopuerta
2023-07-30,2023-07-31,1,104,3,True,Gautegiz Arteaga
2023-01-08,2023-01-12,4,476,1,False,Frías
