Fecha de entrada,Fecha de salida,Nº noches,Gasto total (€),Nº personas,Reserva anticipada,Área de actucaravana
2021-07-28,2021-08-01,4,436,5,False,Puebla de Sanabria
2021-11-05,2021-11-07,2,118,5,True,Balmaseda
2021-03-08,2021-03-11,3,222,5,True,Culla
2021-10-02,2021-10-09,7,490,1,True,Onda
2021-07-31,2021-08-01,1,46,1,False,Morella
2021-09-21,2021-09-25,4,220,1,False,Pobladura del Valle
2021-05-20,2021-05-24,4,284,1,False,Balmaseda
2021-09-23,2021-09-27,4,232,5,True,Gautegiz Arteaga
2021-06-09,2021-06-16,7,287,2,True,Lorca
2021-04-09,2021-04-13,4,352,6,True,Culla
2021-02-05,2021-02-10,5,310,1,True,Gautegiz Arteaga
2021-06-12,2021-06-13,1,99,3,False,Culla
2021-08-08,2021-08-12,4,356,5,True,Lorca
2021-12-10,2021-12-17,7,644,6,True,Culla
2021-10-01,2021-10-05,4,404,5,False,Lorca
2021-02-18,2021-02-21,3,339,1,False,Gautegiz Arteaga
2021-09-16,2021-09-19,3,336,1,False,Gautegiz Arteaga
2021-01-25,2021-01-29,4,292,1,False,Pobladura del Valle
2021-06-17,2021-06-21,4,476,6,True,Sopuerta
2021-05-04,2021-05-08,4,388,6,False,Baena
2021-09-08,2021-09-09,1,42,3,False,Culla
2021-06-14,2021-06-21,7,525,1,True,Onda
2021-07-28,2021-08-03,6,546,3,True,Lorca
2021-05-23,2021-05-25,2,240,1,False,Pobladura del Valle
2021-04-03,2021-04-06,3,177,1,True,Onda
2021-06-02,2021-06-07,5,380,2,False,Pobladura del Valle
2021-11-13,2021-11-18,5,350,2,False,Lorca
2021-10-27,2021-10-28,1,40,6,False,Morella
2021-12-10,2021-12-14,4,384,4,False,Bermeo
2021-04-07,2021-04-13,6,564,4,True,Frías
2021-07-21,2021-07-25,4,456,2,False,Sopuerta
2021-02-17,2021-02-19,2,102,6,False,Bermeo
2021-09-27,2021-10-04,7,504,6,True,Balmaseda
2021-05-05,2021-05-12,7,357,1,False,Culla
2021-07-05,2021-07-09,4,328,2,False,Bermeo
2021-09-28,2021-10-05,7,588,5,False,Lorca
2021-12-27,2021-12-31,4,256,2,False,Morella
2021-10-13,2021-10-16,3,159,1,True,Culla
2021-06-28,2021-07-03,5,310,4,True,Puebla de Sanabria
2021-10-08,2021-10-12,4,420,1,False,Pobladura del Valle
2021-11-10,2021-11-11,1,86,2,False,Balmaseda
2021-11-05,2021-11-11,6,570,4,True,Frías
2021-03-14,2021-03-19,5,300,2,False,Culla
2021-06-01,2021-06-04,3,216,1,False,Pobladura del Valle
2021-03-22,2021-03-24,2,156,5,False,Morella
2021-09-06,2021-09-10,4,308,6,True,Baena
2021-07-31,2021-08-05,5,545,3,False,Frías
2021-11-26,2021-11-28,2,116,2,False,Puebla de Sanabria
2021-09-30,2021-10-07,7,602,6,True,Culla
2021-04-07,2021-04-14,7,630,2,False,Sopuerta
2021-09-11,2021-09-15,4,312,3,False,Puebla de Sanabria
2021-07-10,2021-07-17,7,805,2,True,Baena
2021-06-13,2021-06-20,7,546,6,True,Gautegiz Arteaga
2021-10-03,2021-10-06,3,321,5,False,Balmaseda
2021-10-22,2021-10-24,2,122,4,True,Baena
2021-06-12,2021-06-15,3,216,1,False,Lorca
2021-02-26,2021-03-04,6,378,4,False,Lorca
2021-02-26,2021-02-27,1,100,5,False,Balmaseda
2021-05-27,2021-05-29,2,142,6,False,Culla
2021-09-03,2021-09-06,3,348,4,True,Baena
2021-02-16,2021-02-17,1,59,5,False,Puebla de Sanabria
2021-05-31,2021-06-06,6,510,6,True,Morella
2021-12-08,2021-12-12,4,252,3,True,Gautegiz Arteaga
2021-03-28,2021-03-31,3,321,3,False,Balmaseda
2021-01-16,2021-01-21,5,415,6,True,Balmaseda
2021-01-18,2021-01-19,1,94,5,True,Bermeo
2021-06-15,2021-06-17,2,126,1,True,La Seu d'Urgell
2021-01-25,2021-01-27,2,162,1,True,Pobladura del Valle
2021-11-01,2021-11-07,6,474,1,True,Balmaseda
2021-05-30,2021-06-01,2,152,5,False,Pobladura del Valle
2021-04-16,2021-04-21,5,490,6,False,Bermeo
2021-01-25,2021-01-26,1,53,1,False,Culla
2021-02-21,2021-02-27,6,636,3,False,La Seu d'Urgell
2021-03-18,2021-03-19,1,116,6,True,Balmaseda
2021-09-22,2021-09-27,5,420,3,True,Bermeo
2021-12-14,2021-12-15,1,84,6,False,Pobladura del Valle
2021-07-28,2021-08-02,5,575,6,True,Baena
2021-11-04,2021-11-05,1,102,4,True,Onda
2021-05-04,2021-05-09,5,340,1,False,Lorca
2021-10-16,2021-10-18,2,94,5,True,Puebla de Sanabria
2021-02-23,2021-03-01,6,480,2,False,La Seu d'Urgell
2021-01-14,2021-01-17,3,231,2,False,La Seu d'Urgell
2021-12-11,2021-12-15,4,388,1,True,Bermeo
2021-03-06,2021-03-12,6,324,1,False,Balmaseda
2021-02-08,2021-02-13,5,560,2,True,Frías
2021-04-14,2021-04-19,5,320,2,False,Puebla de Sanabria
2021-01-31,2021-02-06,6,330,1,True,Onda
2021-02-13,2021-02-15,2,190,4,True,Balmaseda
2021-09-10,2021-09-13,3,333,2,True,Sopuerta
2021-11-14,2021-11-20,6,330,5,True,Puebla de Sanabria
2021-02-21,2021-02-25,4,356,6,False,Morella
2021-12-06,2021-12-12,6,546,1,True,Onda
2021-06-19,2021-06-26,7,329,4,True,Culla
2021-12-18,2021-12-22,4,244,1,True,Puebla de Sanabria
2021-11-05,2021-11-12,7,567,4,False,Morella
2021-01-08,2021-01-12,4,368,6,False,Lorca
2021-10-18,2021-10-19,1,85,6,False,Lorca
2021-05-07,2021-05-08,1,83,6,True,Baena
2021-09-15,2021-09-20,5,315,6,True,Bermeo
2021-07-25,2021-07-27,2,96,5,False,Gautegiz Arteaga
2021-04-23,2021-04-28,5,330,1,True,Onda
2021-10-13,2021-10-15,2,140,1,True,Pobladura del Valle
2021-03-14,2021-03-19,5,380,2,False,Pobladura del Valle
2021-12-31,2022-01-02,2,92,3,True,Baena
2021-03-08,2021-03-09,1,118,1,False,Gautegiz Arteaga
2021-10-30,2021-11-02,3,195,2,False,Lorca
2021-01-21,2021-01-23,2,194,2,True,Puebla de Sanabria
2021-11-16,2021-11-20,4,168,4,False,Frías
2021-01-05,2021-01-07,2,212,5,False,Onda
2021-12-21,2021-12-25,4,372,2,True,Puebla de Sanabria
2021-12-01,2021-12-07,6,336,1,False,Onda
2021-01-22,2021-01-23,1,98,2,True,Pobladura del Valle
2021-09-23,2021-09-26,3,207,5,False,Gautegiz Arteaga
2021-10-28,2021-10-29,1,72,6,True,Morella
2021-11-08,2021-11-14,6,516,4,True,Culla
2021-06-22,2021-06-26,4,164,1,True,Baena
2021-01-08,2021-01-10,2,108,3,True,Balmaseda
2021-09-17,2021-09-20,3,213,4,False,Onda
2021-08-20,2021-08-24,4,288,3,False,Puebla de Sanabria
2021-11-14,2021-11-19,5,260,1,True,Balmaseda
2021-11-13,2021-11-19,6,558,2,True,Pobladura del Valle
2021-11-12,2021-11-15,3,189,5,False,Balmaseda
2021-05-03,2021-05-10,7,350,4,False,Morella
2021-11-27,2021-12-01,4,300,2,False,Balmaseda
2021-09-16,2021-09-19,3,345,2,False,La Seu d'Urgell
2021-06-21,2021-06-23,2,118,2,False,Bermeo
2021-08-09,2021-08-10,1,46,2,False,Frías
2021-07-30,2021-08-05,6,252,4,True,Onda
2021-03-24,2021-03-28,4,232,3,True,Puebla de Sanabria
2021-08-22,2021-08-24,2,124,3,False,Culla
2021-09-27,2021-10-02,5,590,3,True,La Seu d'Urgell
2021-02-16,2021-02-18,2,124,3,False,Sopuerta
2021-05-15,2021-05-17,2,96,6,True,Gautegiz Arteaga
2021-12-20,2021-12-24,4,360,3,True,Bermeo
2021-12-31,2022-01-03,3,180,6,False,Culla
2021-12-29,2021-12-31,2,118,3,False,Gautegiz Arteaga
2021-01-30,2021-02-03,4,348,2,False,Sopuerta
2021-03-12,2021-03-14,2,214,1,False,Puebla de Sanabria
2021-02-02,2021-02-08,6,600,3,True,Puebla de Sanabria
2021-07-13,2021-07-15,2,152,6,True,Puebla de Sanabria
2021-10-31,2021-11-05,5,535,3,True,Bermeo
2021-11-26,2021-11-28,2,190,2,False,Balmaseda
2021-12-17,2021-12-18,1,102,4,False,Balmaseda
2021-06-21,2021-06-28,7,434,2,True,Lorca
2021-12-25,2021-12-31,6,618,5,False,Balmaseda
2021-04-20,2021-04-22,2,98,3,False,Pobladura del Valle
2021-06-04,2021-06-09,5,315,5,True,Baena
2021-10-20,2021-10-24,4,420,3,False,Baena
2021-02-25,2021-03-03,6,654,6,False,Morella
2021-11-15,2021-11-17,2,204,4,True,Onda
2021-11-29,2021-12-01,2,118,2,True,La Seu d'Urgell
2021-08-08,2021-08-15,7,420,5,True,Sopuerta
2021-06-19,2021-06-26,7,623,5,True,Puebla de Sanabria
2021-01-22,2021-01-29,7,308,2,False,Gautegiz Arteaga
2021-12-09,2021-12-14,5,565,2,False,Balmaseda
2021-10-12,2021-10-18,6,528,6,True,Balmaseda
2021-07-06,2021-07-13,7,532,5,False,Baena
2021-08-13,2021-08-15,2,228,3,True,Gautegiz Arteaga
2021-02-27,2021-02-28,1,55,1,True,Lorca
2021-09-01,2021-09-07,6,582,6,True,Gautegiz Arteaga
2021-08-12,2021-08-18,6,492,6,False,Frías
2021-12-30,2022-01-01,2,90,2,False,Gautegiz Arteaga
2021-10-09,2021-10-16,7,476,3,True,Puebla de Sanabria
2021-10-25,2021-10-28,3,264,2,True,Onda
2021-11-22,2021-11-24,2,118,3,True,Pobladura del Valle
2021-07-01,2021-07-03,2,160,5,True,Morella
2021-03-28,2021-04-04,7,504,6,True,Frías
2021-11-04,2021-11-09,5,520,5,False,Bermeo
2021-03-18,2021-03-19,1,109,5,False,Onda
2021-01-16,2021-01-19,3,201,6,False,La Seu d'Urgell
2021-02-06,2021-02-13,7,721,1,False,Lorca
2021-10-12,2021-10-19,7,679,2,True,Bermeo
2021-06-24,2021-06-26,2,186,6,False,Frías
2021-05-09,2021-05-12,3,273,2,False,Pobladura del Valle
2021-09-18,2021-09-24,6,360,5,True,Culla
2021-09-06,2021-09-07,1,46,5,True,Lorca
2021-11-01,2021-11-08,7,735,1,False,Frías
2021-06-01,2021-06-03,2,236,1,True,Morella
2021-02-16,2021-02-19,3,318,2,True,Frías
2021-07-23,2021-07-25,2,206,5,True,La Seu d'Urgell
2021-02-03,2021-02-06,3,297,1,True,La Seu d'Urgell
2021-09-11,2021-09-14,3,144,4,True,Lorca
2021-04-17,2021-04-23,6,240,1,False,La Seu d'Urgell
2021-06-16,2021-06-17,1,52,2,False,Morella
2021-12-02,2021-12-04,2,178,2,True,Puebla de Sanabria
2021-05-02,2021-05-06,4,196,1,False,Culla
2021-07-08,2021-07-15,7,581,6,False,Onda
2021-03-31,2021-04-07,7,805,5,True,Pobladura del Valle
2021-07-31,2021-08-04,4,224,4,False,Onda
2021-04-05,2021-04-08,3,351,4,True,Morella
2021-10-08,2021-10-12,4,204,3,True,Frías
2021-09-25,2021-09-29,4,376,4,True,Baena
2021-10-20,2021-10-27,7,777,1,True,Puebla de Sanabria
2021-10-15,2021-10-18,3,354,1,True,Baena
2021-08-01,2021-08-05,4,200,4,False,Onda
2021-04-05,2021-04-07,2,204,2,False,Lorca
2021-04-08,2021-04-15,7,819,3,True,Sopuerta
2021-10-08,2021-10-13,5,580,4,False,Frías
2021-07-13,2021-07-15,2,180,1,False,Puebla de Sanabria
2021-04-23,2021-04-28,5,410,5,False,Frías
2021-02-22,2021-02-27,5,275,2,True,Gautegiz Arteaga
2021-07-10,2021-07-17,7,630,1,True,Frías
2021-04-05,2021-04-08,3,273,3,True,La Seu d'Urgell
2021-07-03,2021-07-05,2,128,3,True,Puebla de Sanabria
2021-04-27,2021-05-04,7,714,4,False,Lorca
2021-05-16,2021-05-18,2,154,4,False,Frías
2021-01-03,2021-01-05,2,212,6,True,Pobladura del Valle
2021-01-23,2021-01-30,7,749,6,True,Pobladura del Valle
2021-11-18,2021-11-24,6,336,6,False,Onda
2021-10-21,2021-10-27,6,612,2,True,Puebla de Sanabria
2021-08-27,2021-09-01,5,230,5,True,Puebla de Sanabria
2021-09-20,2021-09-25,5,260,4,False,Morella
2021-02-19,2021-02-26,7,378,3,False,Lorca
2021-11-12,2021-11-17,5,495,1,True,La Seu d'Urgell
2021-05-21,2021-05-27,6,372,2,True,Puebla de Sanabria
2021-05-26,2021-05-29,3,354,2,False,Baena
2021-02-27,2021-03-06,7,679,1,False,Sopuerta
2021-07-10,2021-07-15,5,300,5,False,Pobladura del Valle
2021-01-11,2021-01-15,4,468,4,False,Onda
2021-11-25,2021-11-26,1,70,2,True,Gautegiz Arteaga
2021-08-18,2021-08-21,3,186,2,False,Culla
2021-11-30,2021-12-07,7,532,1,True,Pobladura del Valle
2021-08-02,2021-08-03,1,55,2,False,Onda
2021-11-22,2021-11-23,1,79,5,True,Puebla de Sanabria
2021-07-05,2021-07-08,3,267,5,False,Culla
2021-12-28,2021-12-29,1,72,1,False,Lorca
2021-09-12,2021-09-14,2,132,5,True,Morella
2021-01-31,2021-02-03,3,222,6,True,Bermeo
2021-02-03,2021-02-04,1,96,1,False,La Seu d'Urgell
2021-04-12,2021-04-16,4,448,3,False,La Seu d'Urgell
2021-10-16,2021-10-18,2,174,3,True,Frías
2021-08-04,2021-08-05,1,101,3,False,Frías
2021-10-14,2021-10-15,1,106,5,False,Puebla de Sanabria
2021-09-25,2021-09-27,2,230,3,False,Onda
2021-01-14,2021-01-19,5,365,3,True,Baena
2021-04-16,2021-04-23,7,651,4,True,Bermeo
2021-07-26,2021-07-28,2,126,6,False,Baena
2021-04-19,2021-04-20,1,51,6,True,Onda
2021-10-05,2021-10-12,7,735,1,False,Puebla de Sanabria
2021-11-25,2021-11-28,3,282,2,False,Puebla de Sanabria
2021-10-09,2021-10-15,6,240,1,True,Frías
2021-04-04,2021-04-05,1,113,2,False,Culla
2021-05-26,2021-05-28,2,178,1,True,Gautegiz Arteaga
2021-05-24,2021-05-29,5,240,6,False,Bermeo
2021-12-19,2021-12-22,3,291,6,False,Onda
2021-02-03,2021-02-05,2,148,2,False,La Seu d'Urgell
2021-02-06,2021-02-08,2,108,6,False,Onda
2021-11-04,2021-11-05,1,115,1,True,Morella
2021-10-16,2021-10-18,2,102,5,True,Morella
2021-04-04,2021-04-07,3,348,1,False,Pobladura del Valle
2021-09-03,2021-09-07,4,380,4,True,Sopuerta
2021-08-30,2021-09-06,7,322,4,False,Morella
2021-03-20,2021-03-21,1,85,4,True,Onda
2021-10-15,2021-10-17,2,204,1,True,Morella
2021-02-09,2021-02-16,7,742,2,False,Pobladura del Valle
2021-12-06,2021-12-08,2,196,3,False,Pobladura del Valle
2021-12-26,2021-12-31,5,385,2,True,Pobladura del Valle
2021-03-21,2021-03-25,4,336,5,True,Gautegiz Arteaga
2021-02-19,2021-02-25,6,714,1,True,Frías
2021-02-20,2021-02-26,6,300,1,False,Sopuerta
2021-10-18,2021-10-24,6,648,2,False,Frías
2021-07-26,2021-07-28,2,232,5,False,Lorca
2021-12-16,2021-12-18,2,114,3,True,Baena
2021-11-26,2021-11-30,4,408,4,False,Frías
2021-07-22,2021-07-29,7,504,2,True,Bermeo
2021-07-04,2021-07-09,5,255,3,True,Baena
2021-03-14,2021-03-20,6,474,2,True,Sopuerta
2021-07-14,2021-07-20,6,276,5,False,Balmaseda
2021-10-11,2021-10-16,5,210,6,True,Culla
2021-02-09,2021-02-15,6,630,3,False,Onda
2021-10-14,2021-10-15,1,100,5,False,Balmaseda
2021-01-13,2021-01-15,2,128,1,True,La Seu d'Urgell
2021-12-25,2022-01-01,7,490,6,False,Bermeo
2021-04-26,2021-05-03,7,637,5,False,Morella
2021-06-07,2021-06-14,7,693,1,True,Pobladura del Valle
2021-03-20,2021-03-27,7,329,1,False,Baena
2021-10-01,2021-10-03,2,122,1,True,Puebla de Sanabria
2021-03-03,2021-03-08,5,495,6,False,Frías
2021-09-14,2021-09-19,5,505,6,False,La Seu d'Urgell
2021-10-11,2021-10-14,3,249,5,True,Sopuerta
2021-04-13,2021-04-17,4,300,2,False,Frías
2021-08-04,2021-08-09,5,315,3,False,Sopuerta
2021-12-19,2021-12-22,3,345,3,False,Sopuerta
2021-10-24,2021-10-30,6,270,2,True,Gautegiz Arteaga
2021-01-08,2021-01-11,3,138,5,True,Onda
2021-11-12,2021-11-16,4,432,3,False,Onda
2021-09-12,2021-09-13,1,86,1,False,Culla
2021-06-03,2021-06-05,2,134,6,True,Frías
2021-06-23,2021-06-27,4,472,6,False,Sopuerta
2021-08-17,2021-08-24,7,581,4,True,Onda
2021-08-25,2021-09-01,7,735,6,False,Lorca
2021-04-28,2021-05-02,4,424,2,True,Puebla de Sanabria
2021-05-06,2021-05-07,1,86,1,True,Balmaseda
2021-06-04,2021-06-05,1,47,4,True,Pobladura del Valle
2021-01-11,2021-01-17,6,456,6,False,La Seu d'Urgell
2021-11-27,2021-11-28,1,70,2,False,Puebla de Sanabria
2021-07-13,2021-07-18,5,365,4,True,Gautegiz Arteaga
2021-03-30,2021-03-31,1,81,1,False,Gautegiz Arteaga
2021-04-29,2021-05-02,3,225,6,True,Culla
2021-03-19,2021-03-20,1,74,5,False,Frías
2021-10-15,2021-10-16,1,77,3,False,Gautegiz Arteaga
2021-10-14,2021-10-17,3,225,2,True,Balmaseda
2021-06-27,2021-06-30,3,297,4,False,Lorca
2021-09-15,2021-09-22,7,308,3,True,Lorca
2021-04-28,2021-05-04,6,468,2,False,Culla
2021-04-11,2021-04-14,3,330,5,True,Culla
2021-02-21,2021-02-23,2,142,3,True,Culla
2021-06-29,2021-07-01,2,96,6,False,Morella
2021-08-07,2021-08-09,2,224,4,False,Morella
2021-02-03,2021-02-06,3,207,2,True,Puebla de Sanabria
2021-03-13,2021-03-15,2,174,2,False,Gautegiz Arteaga
2021-11-06,2021-11-07,1,66,4,False,Baena
2021-03-07,2021-03-14,7,420,1,True,Baena
2021-06-12,2021-06-18,6,594,4,False,La Seu d'Urgell
2021-05-06,2021-05-13,7,294,6,False,Culla
2021-03-22,2021-03-29,7,700,6,False,Balmaseda
2021-02-26,2021-03-03,5,265,2,True,Puebla de Sanabria
2021-10-07,2021-10-11,4,296,4,False,Morella
2021-11-09,2021-11-13,4,328,5,False,Pobladura del Valle
2021-12-31,2022-01-03,3,348,6,False,Pobladura del Valle
2021-12-02,2021-12-05,3,165,6,False,Morella
2021-02-24,2021-02-25,1,107,3,True,Balmaseda
2021-06-10,2021-06-11,1,76,6,False,Culla
2021-01-27,2021-01-28,1,114,5,True,Pobladura del Valle
2021-12-25,2021-12-31,6,642,6,True,Balmaseda
2021-12-08,2021-12-11,3,315,4,True,Culla
2021-10-15,2021-10-22,7,651,6,True,Sopuerta
2021-09-20,2021-09-23,3,276,2,False,Onda
2021-11-13,2021-11-14,1,108,4,True,Gautegiz Arteaga
2021-03-15,2021-03-22,7,462,4,False,Onda
2021-10-16,2021-10-17,1,44,4,False,Onda
2021-01-19,2021-01-24,5,245,3,False,Lorca
2021-07-20,2021-07-26,6,654,5,False,Onda
2021-03-01,2021-03-05,4,468,4,True,Baena
2021-09-01,2021-09-07,6,558,2,False,Morella
2021-09-01,2021-09-05,4,452,1,True,Culla
2021-04-02,2021-04-09,7,280,4,False,Balmaseda
2021-11-26,2021-11-30,4,388,1,False,Morella
2021-11-24,2021-11-30,6,420,4,True,Culla
2021-08-20,2021-08-22,2,148,2,True,Pobladura del Valle
2021-02-09,2021-02-12,3,291,6,True,Bermeo
2021-02-04,2021-02-06,2,94,3,True,Bermeo
2021-01-22,2021-01-25,3,297,3,True,Baena
2021-02-08,2021-02-14,6,624,6,False,Frías
2021-01-21,2021-01-24,3,273,6,True,Culla
2021-10-03,2021-10-07,4,460,3,True,Lorca
2021-03-29,2021-04-05,7,315,5,True,Morella
2021-12-19,2021-12-23,4,176,4,False,La Seu d'Urgell
2021-04-29,2021-05-02,3,207,4,False,Balmaseda
2021-04-02,2021-04-06,4,184,5,True,Gautegiz Arteaga
2021-02-15,2021-02-21,6,402,4,True,La Seu d'Urgell
2021-04-02,2021-04-05,3,357,5,True,Morella
2021-05-21,2021-05-25,4,340,2,False,Baena
2021-02-26,2021-03-03,5,255,1,False,Pobladura del Valle
2021-12-19,2021-12-22,3,231,3,True,Culla
2021-06-02,2021-06-07,5,455,5,False,Balmaseda
2021-04-12,2021-04-14,2,196,2,True,Morella
2021-10-14,2021-10-19,5,355,2,False,Baena
2021-02-20,2021-02-27,7,329,2,False,Morella
2021-04-05,2021-04-10,5,490,1,False,Onda
2021-12-25,2021-12-30,5,230,5,False,Onda
2021-11-14,2021-11-16,2,178,3,False,Sopuerta
2021-07-31,2021-08-03,3,312,1,False,Onda
2021-03-11,2021-03-15,4,216,6,False,Lorca
2021-10-23,2021-10-26,3,204,6,False,Gautegiz Arteaga
2021-08-14,2021-08-17,3,207,5,True,Sopuerta
2021-10-09,2021-10-16,7,420,1,True,Pobladura del Valle
2021-09-24,2021-09-29,5,400,3,True,La Seu d'Urgell
2021-04-09,2021-04-16,7,651,1,True,La Seu d'Urgell
2021-03-09,2021-03-15,6,696,4,True,Bermeo
2021-04-11,2021-04-14,3,138,2,False,Baena
2021-11-12,2021-11-17,5,540,2,False,Bermeo
2021-10-17,2021-10-18,1,50,2,False,Balmaseda
2021-05-04,2021-05-05,1,65,1,False,Sopuerta
2021-02-10,2021-02-14,4,452,4,True,Sopuerta
2021-10-08,2021-10-09,1,93,2,True,Sopuerta
2021-02-18,2021-02-21,3,273,2,False,Pobladura del Valle
2021-05-15,2021-05-20,5,320,4,False,Lorca
2021-11-27,2021-11-29,2,172,3,False,Gautegiz Arteaga
2021-09-23,2021-09-24,1,110,4,True,Frías
2021-03-30,2021-04-06,7,483,3,True,Bermeo
2021-08-05,2021-08-09,4,188,6,False,Frías
2021-11-23,2021-11-29,6,288,6,True,Gautegiz Arteaga
2021-10-06,2021-10-09,3,144,1,False,Bermeo
2021-04-12,2021-04-18,6,468,6,False,Onda
2021-10-12,2021-10-15,3,198,2,True,Gautegiz Arteaga
2021-11-10,2021-11-12,2,214,4,False,Gautegiz Arteaga
2021-08-13,2021-08-14,1,57,2,False,Balmaseda
2021-01-01,2021-01-02,1,53,1,False,Baena
2021-07-21,2021-07-28,7,693,2,False,Lorca
2021-07-05,2021-07-11,6,546,2,False,Frías
2021-01-23,2021-01-26,3,288,4,False,Lorca
2021-11-16,2021-11-19,3,327,3,False,Sopuerta
2021-12-08,2021-12-12,4,356,5,True,La Seu d'Urgell
2021-10-28,2021-11-01,4,220,5,False,Baena
2021-03-08,2021-03-14,6,294,3,False,Pobladura del Valle
2021-06-16,2021-06-22,6,648,4,False,La Seu d'Urgell
2021-09-07,2021-09-11,4,460,6,True,Gautegiz Arteaga
2021-08-16,2021-08-23,7,287,5,False,La Seu d'Urgell
2021-05-22,2021-05-26,4,328,1,False,Sopuerta
2021-03-15,2021-03-21,6,690,3,False,Sopuerta
2021-07-16,2021-07-17,1,108,4,True,Frías
2021-10-28,2021-10-31,3,243,5,False,Lorca
2021-08-21,2021-08-23,2,182,6,False,Culla
2021-08-02,2021-08-05,3,165,2,True,Bermeo
2021-04-10,2021-04-16,6,552,3,True,Bermeo
2021-02-13,2021-02-19,6,516,4,True,Pobladura del Valle
2021-03-22,2021-03-25,3,180,5,False,Puebla de Sanabria
2021-10-24,2021-10-30,6,504,1,True,Balmaseda
2021-10-29,2021-11-05,7,413,2,True,Balmaseda
2021-02-10,2021-02-16,6,606,2,True,Bermeo
2021-12-29,2022-01-05,7,350,1,True,Pobladura del Valle
2021-05-06,2021-05-12,6,438,1,False,Sopuerta
2021-08-13,2021-08-20,7,392,6,True,Balmaseda
2021-12-12,2021-12-13,1,82,4,False,Puebla de Sanabria
2021-02-21,2021-02-22,1,99,3,True,Puebla de Sanabria
2021-06-04,2021-06-07,3,213,4,True,Bermeo
2021-02-01,2021-02-07,6,306,2,True,Culla
2021-11-04,2021-11-05,1,111,4,True,Morella
2021-03-10,2021-03-12,2,208,5,False,Puebla de Sanabria
2021-12-18,2021-12-19,1,78,6,True,Balmaseda
2021-11-28,2021-12-03,5,450,4,True,Gautegiz Arteaga
2021-09-26,2021-09-30,4,272,5,True,Bermeo
2021-02-09,2021-02-12,3,210,3,False,Bermeo
2021-11-14,2021-11-21,7,784,1,False,La Seu d'Urgell
2021-09-21,2021-09-26,5,270,2,False,Lorca
2021-08-20,2021-08-27,7,490,3,False,La Seu d'Urgell
2021-08-04,2021-08-08,4,200,1,True,Gautegiz Arteaga
2021-11-06,2021-11-12,6,564,6,True,Puebla de Sanabria
2021-05-27,2021-06-02,6,438,5,True,Pobladura del Valle
2021-03-15,2021-03-20,5,310,6,True,Bermeo
2021-06-02,2021-06-05,3,318,3,True,Morella
2021-02-09,2021-02-11,2,166,1,False,Sopuerta
2021-10-04,2021-10-05,1,73,4,True,Pobladura del Valle
2021-11-15,2021-11-19,4,292,5,False,Puebla de Sanabria
2021-05-18,2021-05-24,6,678,2,True,Gautegiz Arteaga
2021-07-09,2021-07-14,5,440,6,True,Puebla de Sanabria
2021-08-20,2021-08-23,3,294,4,False,Balmaseda
2021-08-16,2021-08-21,5,275,2,False,Balmaseda
2021-08-30,2021-09-04,5,355,4,False,Lorca
2021-10-16,2021-10-21,5,570,2,True,Puebla de Sanabria
2021-01-19,2021-01-21,2,84,6,False,Baena
2021-08-01,2021-08-06,5,425,6,False,Lorca
2021-05-26,2021-06-02,7,553,4,False,Frías
2021-05-25,2021-05-27,2,124,2,True,Puebla de Sanabria
2021-03-21,2021-03-25,4,316,2,True,Puebla de Sanabria
2021-08-11,2021-08-17,6,630,4,True,Sopuerta
2021-03-11,2021-03-16,5,385,6,True,Lorca
2021-05-09,2021-05-13,4,224,6,True,Onda
2021-03-16,2021-03-22,6,546,4,False,Culla
2021-01-19,2021-01-24,5,545,6,True,Lorca
2021-03-01,2021-03-08,7,784,5,True,Baena
2021-05-19,2021-05-24,5,415,1,True,La Seu d'Urgell
2021-06-14,2021-06-17,3,312,1,True,Pobladura del Valle
2021-04-29,2021-05-06,7,742,2,False,Culla
2021-11-18,2021-11-20,2,170,2,False,Puebla de Sanabria
2021-02-09,2021-02-13,4,204,3,False,Puebla de Sanabria
2021-12-29,2022-01-05,7,441,5,True,La Seu d'Urgell
2021-08-09,2021-08-13,4,436,3,True,Pobladura del Valle
2021-08-30,2021-09-03,4,272,2,False,Gautegiz Arteaga
2021-12-12,2021-12-16,4,296,5,False,Lorca
2021-11-20,2021-11-22,2,194,5,True,Morella
2021-12-02,2021-12-04,2,196,3,True,Puebla de Sanabria
2021-11-01,2021-11-07,6,276,1,True,Onda
2021-01-05,2021-01-12,7,301,5,True,Gautegiz Arteaga
2021-02-18,2021-02-21,3,336,6,True,Morella
2021-06-30,2021-07-07,7,609,3,False,Puebla de Sanabria
2021-11-13,2021-11-19,6,480,1,False,Lorca
2021-12-11,2021-12-13,2,184,4,False,Morella
2021-12-08,2021-12-15,7,518,5,False,Morella
2021-05-24,2021-05-25,1,106,3,True,Puebla de Sanabria
2021-11-18,2021-11-25,7,343,1,False,Onda
2021-07-24,2021-07-30,6,696,1,False,Baena
2021-03-02,2021-03-06,4,392,1,True,Gautegiz Arteaga
2021-07-29,2021-08-02,4,188,5,True,Balmaseda
2021-10-03,2021-10-07,4,164,1,False,Frías
2021-10-11,2021-10-12,1,91,2,False,Morella
2021-05-29,2021-06-03,5,365,3,True,Lorca
2021-09-08,2021-09-13,5,320,1,True,Gautegiz Arteaga
2021-10-19,2021-10-23,4,276,2,False,Bermeo
2021-11-20,2021-11-27,7,735,3,False,Puebla de Sanabria
