Fecha de entrada,Fecha de salida,Nº noches,Gasto total (€),Nº personas,Reserva anticipada,Área de actucaravana
2020-09-21,2020-09-24,3,261,1,True,Gautegiz Arteaga
2020-01-22,2020-01-24,2,188,6,False,Balmaseda
2020-05-10,2020-05-17,7,287,2,True,Morella
2020-06-04,2020-06-08,4,392,1,False,Gautegiz Arteaga
2020-01-11,2020-01-12,1,59,3,False,Frías
2020-04-15,2020-04-21,6,276,1,True,Pobladura del Valle
2020-11-09,2020-11-11,2,88,5,True,Bermeo
2020-07-10,2020-07-17,7,693,1,True,Baena
2020-04-28,2020-05-05,7,707,3,False,Puebla de Sanabria
2020-10-11,2020-10-14,3,231,1,True,Balmaseda
2020-09-01,2020-09-05,4,240,2,False,Gautegiz Arteaga
2020-10-24,2020-10-29,5,230,6,True,Frías
2020-08-23,2020-08-29,6,666,4,True,Morella
2020-06-16,2020-06-18,2,124,4,True,Bermeo
2020-10-21,2020-10-28,7,308,3,True,Culla
2020-11-06,2020-11-12,6,618,6,True,La Seu d'Urgell
2020-02-06,2020-02-08,2,220,4,True,Sopuerta
2020-04-02,2020-04-09,7,595,6,False,Gautegiz Arteaga
2020-03-23,2020-03-29,6,570,4,False,La Seu d'Urgell
2020-05-08,2020-05-12,4,252,5,False,Onda
2020-10-02,2020-10-03,1,94,6,False,La Seu d'Urgell
2020-07-09,2020-07-14,5,410,5,False,Lorca
2020-09-18,2020-09-20,2,114,5,True,Balmaseda
2020-02-26,2020-03-03,6,594,1,False,Culla
2020-04-15,2020-04-18,3,252,1,False,La Seu d'Urgell
2020-11-23,2020-11-27,4,176,3,False,Gautegiz Arteaga
2020-10-22,2020-10-27,5,350,1,False,Frías
2020-11-21,2020-11-25,4,180,5,True,Frías
2020-07-22,2020-07-29,7,777,3,False,Sopuerta
2020-03-20,2020-03-27,7,546,5,False,Morella
2020-04-23,2020-04-24,1,106,1,True,La Seu d'Urgell
2020-01-12,2020-01-15,3,198,3,False,Morella
2020-02-28,2020-03-06,7,686,3,True,Frías
2020-05-09,2020-05-12,3,327,6,False,Frías
2020-02-20,2020-02-21,1,75,4,True,Gautegiz Arteaga
2020-12-25,2020-12-31,6,348,1,False,Lorca
2020-12-27,2020-12-29,2,86,2,True,Onda
2020-12-23,2020-12-28,5,555,1,True,Puebla de Sanabria
2020-12-17,2020-12-19,2,80,3,False,Bermeo
2020-09-03,2020-09-07,4,332,2,False,Balmaseda
2020-05-07,2020-05-11,4,452,3,True,Lorca
2020-04-29,2020-05-01,2,106,5,False,Lorca
2020-05-30,2020-06-05,6,282,5,False,Balmaseda
2020-02-25,2020-02-26,1,60,5,True,Morella
2020-11-22,2020-11-29,7,735,6,True,Morella
2020-06-01,2020-06-07,6,330,6,False,La Seu d'Urgell
2020-01-25,2020-01-28,3,192,2,False,Lorca
2020-01-30,2020-02-05,6,396,5,True,Culla
2020-01-13,2020-01-17,4,300,3,False,Pobladura del Valle
2020-02-28,2020-03-02,3,228,4,True,Pobladura del Valle
2020-11-10,2020-11-16,6,690,6,False,Culla
2020-05-14,2020-05-15,1,60,6,True,Sopuerta
2020-02-02,2020-02-03,1,41,1,False,Frías
2020-01-14,2020-01-17,3,207,3,False,Frías
2020-10-18,2020-10-21,3,129,4,False,Gautegiz Arteaga
2020-09-17,2020-09-19,2,148,2,False,Frías
2020-07-04,2020-07-07,3,339,5,True,Frías
2020-06-21,2020-06-28,7,798,2,False,Frías
2020-12-06,2020-12-08,2,218,3,False,Pobladura del Valle
2020-05-15,2020-05-22,7,714,5,False,Gautegiz Arteaga
2020-05-19,2020-05-22,3,147,2,False,Lorca
2020-09-17,2020-09-21,4,256,1,True,Puebla de Sanabria
2020-09-27,2020-09-30,3,129,6,True,Sopuerta
2020-06-20,2020-06-21,1,107,4,False,Lorca
2020-11-16,2020-11-20,4,200,4,False,Sopuerta
2020-03-01,2020-03-08,7,819,2,False,Pobladura del Valle
2020-01-05,2020-01-11,6,510,1,False,Bermeo
2020-01-23,2020-01-28,5,405,2,False,Lorca
2020-11-16,2020-11-18,2,100,6,False,Sopuerta
2020-07-16,2020-07-17,1,45,1,False,Puebla de Sanabria
2020-07-23,2020-07-26,3,171,2,True,Puebla de Sanabria
2020-03-18,2020-03-23,5,600,6,True,Gautegiz Arteaga
2020-03-05,2020-03-12,7,756,1,False,La Seu d'Urgell
2020-03-18,2020-03-22,4,228,1,True,Balmaseda
2020-11-29,2020-11-30,1,113,6,False,Balmaseda
2020-09-06,2020-09-13,7,658,2,False,La Seu d'Urgell
2020-10-06,2020-10-07,1,94,6,True,Culla
2020-02-11,2020-02-14,3,324,3,True,Balmaseda
2020-11-18,2020-11-23,5,575,1,False,Baena
2020-04-08,2020-04-10,2,122,6,False,Frías
2020-06-21,2020-06-27,6,624,6,True,Culla
2020-08-01,2020-08-03,2,112,3,False,Culla
2020-09-29,2020-10-04,5,430,6,False,Pobladura del Valle
2020-06-14,2020-06-17,3,321,1,True,Gautegiz Arteaga
2020-12-24,2020-12-31,7,343,2,True,Baena
2020-04-06,2020-04-09,3,189,5,True,Pobladura del Valle
2020-04-19,2020-04-20,1,119,5,False,La Seu d'Urgell
2020-05-28,2020-06-01,4,268,4,True,La Seu d'Urgell
2020-10-15,2020-10-21,6,714,3,False,Lorca
2020-09-26,2020-09-28,2,178,1,True,Morella
2020-05-07,2020-05-12,5,555,3,False,Frías
2020-11-07,2020-11-13,6,342,1,False,Morella
2020-10-23,2020-10-28,5,340,3,True,Onda
2020-06-09,2020-06-15,6,516,5,False,Morella
2020-12-25,2020-12-30,5,430,2,True,Gautegiz Arteaga
2020-05-29,2020-05-30,1,60,4,False,Culla
2020-11-15,2020-11-22,7,623,6,True,Puebla de Sanabria
2020-12-28,2021-01-03,6,432,4,False,Sopuerta
2020-10-21,2020-10-22,1,51,1,False,Bermeo
2020-01-26,2020-01-31,5,535,2,False,Onda
2020-05-18,2020-05-20,2,234,1,False,Puebla de Sanabria
2020-11-28,2020-12-05,7,567,2,True,Bermeo
2020-03-23,2020-03-25,2,152,4,True,Morella
2020-10-10,2020-10-14,4,388,3,False,Onda
2020-05-07,2020-05-13,6,720,2,True,Puebla de Sanabria
2020-08-01,2020-08-04,3,330,4,True,Onda
2020-08-12,2020-08-14,2,102,5,True,La Seu d'Urgell
2020-04-05,2020-04-06,1,96,5,True,La Seu d'Urgell
2020-12-07,2020-12-12,5,215,4,False,Culla
2020-06-05,2020-06-06,1,65,1,False,La Seu d'Urgell
2020-01-22,2020-01-29,7,455,2,True,Sopuerta
2020-01-26,2020-02-01,6,420,1,True,Lorca
2020-03-05,2020-03-07,2,112,2,True,Baena
2020-01-17,2020-01-22,5,575,4,False,La Seu d'Urgell
2020-05-23,2020-05-26,3,186,4,True,Puebla de Sanabria
2020-04-13,2020-04-14,1,104,4,True,Culla
2020-12-04,2020-12-11,7,651,2,True,Lorca
2020-07-26,2020-07-30,4,444,4,True,Morella
2020-01-15,2020-01-17,2,144,5,True,Morella
2020-02-14,2020-02-21,7,343,6,False,Puebla de Sanabria
2020-02-05,2020-02-07,2,176,5,False,Onda
2020-04-02,2020-04-04,2,90,3,True,Puebla de Sanabria
2020-05-26,2020-05-27,1,43,5,False,Bermeo
2020-07-04,2020-07-11,7,322,3,False,La Seu d'Urgell
2020-02-18,2020-02-21,3,303,1,True,Pobladura del Valle
2020-11-03,2020-11-09,6,630,5,False,Puebla de Sanabria
2020-07-17,2020-07-19,2,104,1,False,Sopuerta
2020-12-28,2021-01-03,6,372,1,False,Baena
2020-03-15,2020-03-19,4,336,5,True,La Seu d'Urgell
2020-08-14,2020-08-18,4,400,5,False,Lorca
2020-02-13,2020-02-15,2,122,3,True,Lorca
2020-04-04,2020-04-08,4,396,3,False,Sopuerta
2020-12-23,2020-12-29,6,444,3,True,Onda
2020-10-14,2020-10-16,2,90,4,False,Baena
2020-06-02,2020-06-03,1,49,5,False,La Seu d'Urgell
2020-10-19,2020-10-23,4,304,6,False,Lorca
2020-02-24,2020-03-01,6,558,5,False,La Seu d'Urgell
2020-01-03,2020-01-08,5,330,2,True,Pobladura del Valle
2020-03-09,2020-03-15,6,276,3,True,Puebla de Sanabria
2020-01-12,2020-01-13,1,72,2,True,Balmaseda
2020-02-24,2020-02-28,4,452,1,False,Lorca
2020-07-30,2020-08-06,7,833,1,True,Culla
2020-01-30,2020-02-02,3,138,2,False,Pobladura del Valle
2020-11-23,2020-11-24,1,92,3,False,Culla
2020-12-27,2020-12-30,3,300,5,True,Gautegiz Arteaga
2020-07-18,2020-07-25,7,784,4,True,Culla
2020-07-13,2020-07-18,5,360,6,False,Sopuerta
2020-06-05,2020-06-06,1,89,1,True,La Seu d'Urgell
2020-07-04,2020-07-07,3,129,4,False,Sopuerta
2020-01-17,2020-01-24,7,483,1,False,Puebla de Sanabria
2020-02-01,2020-02-05,4,260,6,True,Pobladura del Valle
2020-02-16,2020-02-22,6,564,2,True,Culla
2020-03-22,2020-03-28,6,720,3,False,Bermeo
2020-02-16,2020-02-20,4,480,1,True,La Seu d'Urgell
2020-12-25,2021-01-01,7,532,3,False,Culla
2020-09-05,2020-09-10,5,290,5,False,Pobladura del Valle
2020-05-05,2020-05-06,1,105,2,False,Lorca
2020-08-08,2020-08-14,6,432,5,False,Morella
2020-09-21,2020-09-27,6,396,3,False,Gautegiz Arteaga
2020-02-10,2020-02-17,7,742,5,True,Pobladura del Valle
2020-07-05,2020-07-10,5,305,5,False,Puebla de Sanabria
2020-04-06,2020-04-10,4,400,1,True,Sopuerta
2020-11-04,2020-11-09,5,225,2,True,Culla
2020-11-10,2020-11-16,6,366,1,True,Frías
2020-10-28,2020-10-31,3,333,3,False,Baena
2020-08-19,2020-08-20,1,100,5,False,Gautegiz Arteaga
2020-07-31,2020-08-05,5,455,2,True,Gautegiz Arteaga
2020-01-16,2020-01-17,1,62,2,False,Pobladura del Valle
2020-01-22,2020-01-25,3,261,2,False,Frías
2020-09-19,2020-09-24,5,405,4,True,Gautegiz Arteaga
2020-09-11,2020-09-13,2,160,5,True,Culla
2020-06-14,2020-06-15,1,95,5,False,Bermeo
2020-10-14,2020-10-20,6,456,6,True,Baena
2020-01-26,2020-01-31,5,600,2,False,Balmaseda
2020-08-08,2020-08-12,4,168,2,True,Puebla de Sanabria
2020-11-20,2020-11-25,5,575,4,True,Balmaseda
2020-11-21,2020-11-25,4,316,4,True,Balmaseda
2020-04-09,2020-04-15,6,474,5,False,Pobladura del Valle
2020-03-06,2020-03-07,1,104,1,True,Puebla de Sanabria
2020-09-25,2020-09-27,2,134,3,True,La Seu d'Urgell
2020-12-06,2020-12-12,6,564,4,True,La Seu d'Urgell
2020-07-21,2020-07-22,1,86,4,False,Onda
2020-06-28,2020-07-02,4,224,3,True,Frías
2020-03-24,2020-03-29,5,580,6,False,Culla
2020-12-06,2020-12-08,2,102,1,False,Balmaseda
2020-12-11,2020-12-13,2,198,2,False,Baena
2020-09-02,2020-09-06,4,280,3,True,Lorca
2020-10-09,2020-10-13,4,452,4,True,Culla
2020-12-07,2020-12-10,3,159,4,True,Baena
2020-09-15,2020-09-21,6,402,5,True,Pobladura del Valle
2020-04-04,2020-04-09,5,485,2,False,Culla
2020-04-27,2020-05-03,6,684,3,False,Baena
2020-03-09,2020-03-13,4,240,6,False,Baena
2020-01-03,2020-01-05,2,204,1,False,Baena
2020-07-05,2020-07-12,7,791,2,True,Morella
2020-06-03,2020-06-07,4,344,3,False,Puebla de Sanabria
2020-03-30,2020-04-01,2,170,2,True,Morella
2020-10-20,2020-10-23,3,198,6,False,Gautegiz Arteaga
2020-02-05,2020-02-08,3,327,6,False,Onda
2020-04-24,2020-04-25,1,99,6,True,Gautegiz Arteaga
2020-11-05,2020-11-11,6,366,2,False,Bermeo
2020-04-25,2020-05-02,7,630,2,True,Bermeo
2020-04-04,2020-04-11,7,721,1,False,La Seu d'Urgell
2020-05-25,2020-05-28,3,180,1,False,Pobladura del Valle
2020-01-14,2020-01-16,2,80,1,True,Culla
2020-05-19,2020-05-26,7,315,1,False,Bermeo
2020-02-28,2020-02-29,1,71,6,False,Culla
2020-09-13,2020-09-20,7,420,5,True,Gautegiz Arteaga
2020-10-10,2020-10-11,1,56,3,True,Lorca
2020-07-09,2020-07-11,2,120,6,False,Balmaseda
2020-09-04,2020-09-09,5,370,2,True,Morella
2020-11-01,2020-11-05,4,284,4,False,Culla
2020-02-03,2020-02-09,6,528,3,True,Frías
2020-09-07,2020-09-12,5,475,5,False,Sopuerta
2020-03-15,2020-03-16,1,41,1,True,Puebla de Sanabria
2020-04-23,2020-04-30,7,539,5,False,Morella
2020-04-17,2020-04-18,1,44,4,True,Puebla de Sanabria
2020-07-23,2020-07-29,6,348,2,True,La Seu d'Urgell
2020-05-21,2020-05-28,7,812,5,False,Puebla de Sanabria
2020-06-04,2020-06-05,1,110,4,False,Sopuerta
2020-05-03,2020-05-08,5,545,4,False,Culla
2020-04-23,2020-04-30,7,679,5,False,La Seu d'Urgell
2020-03-25,2020-03-29,4,428,3,True,Gautegiz Arteaga
2020-03-15,2020-03-18,3,282,1,True,Morella
2020-03-05,2020-03-11,6,408,6,False,Onda
2020-09-23,2020-09-27,4,204,4,True,Lorca
2020-04-18,2020-04-24,6,438,6,False,Baena
2020-03-19,2020-03-24,5,265,5,True,Pobladura del Valle
2020-07-14,2020-07-20,6,666,3,False,Lorca
2020-11-23,2020-11-24,1,47,5,False,Pobladura del Valle
2020-09-24,2020-09-30,6,372,6,False,Culla
2020-10-03,2020-10-05,2,82,3,False,Bermeo
2020-06-01,2020-06-06,5,600,2,True,Culla
2020-10-04,2020-10-05,1,66,5,False,Pobladura del Valle
2020-02-03,2020-02-07,4,260,1,True,Lorca
2020-01-17,2020-01-23,6,654,6,True,Lorca
2020-06-03,2020-06-09,6,270,3,False,Bermeo
2020-01-04,2020-01-08,4,368,5,False,Baena
2020-05-17,2020-05-24,7,301,3,False,Pobladura del Valle
2020-09-05,2020-09-07,2,126,4,True,Frías
2020-02-28,2020-03-02,3,156,3,False,Sopuerta
2020-08-25,2020-09-01,7,378,4,False,Balmaseda
2020-11-12,2020-11-16,4,296,3,False,Frías
2020-01-09,2020-01-15,6,378,6,False,Onda
2020-11-03,2020-11-09,6,630,6,False,La Seu d'Urgell
2020-07-01,2020-07-02,1,86,2,True,Pobladura del Valle
2020-09-02,2020-09-08,6,336,6,True,Gautegiz Arteaga
2020-06-15,2020-06-22,7,385,5,True,Morella
2020-10-03,2020-10-10,7,280,2,False,Balmaseda
2020-10-08,2020-10-11,3,231,2,True,Baena
2020-08-11,2020-08-13,2,132,6,False,Onda
2020-06-17,2020-06-24,7,833,2,True,Bermeo
2020-10-29,2020-10-30,1,97,1,True,Bermeo
2020-04-11,2020-04-16,5,375,6,False,Sopuerta
2020-05-08,2020-05-12,4,304,5,True,La Seu d'Urgell
2020-12-20,2020-12-23,3,159,6,True,Lorca
2020-11-13,2020-11-19,6,240,4,True,Gautegiz Arteaga
2020-02-21,2020-02-26,5,445,2,True,Lorca
2020-09-04,2020-09-08,4,472,5,False,Balmaseda
2020-01-17,2020-01-20,3,246,5,True,Frías
2020-09-16,2020-09-22,6,684,3,True,Culla
2020-11-29,2020-11-30,1,108,2,False,Frías
2020-04-15,2020-04-20,5,305,1,False,Onda
2020-11-19,2020-11-26,7,280,6,True,Pobladura del Valle
2020-12-11,2020-12-17,6,612,2,False,Pobladura del Valle
2020-12-27,2020-12-30,3,324,2,True,Pobladura del Valle
2020-05-20,2020-05-24,4,296,2,False,Morella
2020-06-02,2020-06-04,2,234,2,False,Onda
2020-07-06,2020-07-10,4,332,6,True,La Seu d'Urgell
2020-08-12,2020-08-15,3,222,5,True,La Seu d'Urgell
2020-05-24,2020-05-27,3,168,5,False,Culla
2020-09-03,2020-09-07,4,236,5,False,Frías
2020-02-14,2020-02-18,4,328,6,True,Lorca
2020-08-03,2020-08-09,6,372,6,False,Pobladura del Valle
2020-11-16,2020-11-17,1,48,3,False,Morella
2020-02-05,2020-02-08,3,270,2,True,Bermeo
2020-11-06,2020-11-10,4,472,1,False,Morella
2020-01-24,2020-01-25,1,101,6,False,La Seu d'Urgell
2020-09-01,2020-09-02,1,56,1,False,Puebla de Sanabria
2020-03-28,2020-03-29,1,56,6,False,Onda
2020-08-25,2020-08-27,2,106,5,True,Bermeo
2020-05-22,2020-05-23,1,81,4,True,Bermeo
2020-12-04,2020-12-06,2,130,4,True,Pobladura del Valle
2020-01-25,2020-02-01,7,819,6,False,Frías
2020-11-29,2020-12-04,5,395,1,False,Morella
2020-03-18,2020-03-21,3,246,1,True,Puebla de Sanabria
2020-05-18,2020-05-24,6,600,4,False,Gautegiz Arteaga
2020-05-07,2020-05-11,4,388,1,True,La Seu d'Urgell
2020-02-02,2020-02-07,5,525,6,False,Onda
2020-11-11,2020-11-18,7,756,3,True,La Seu d'Urgell
2020-07-03,2020-07-05,2,168,5,False,La Seu d'Urgell
2020-11-24,2020-12-01,7,819,6,True,Pobladura del Valle
2020-08-06,2020-08-11,5,555,3,True,Gautegiz Arteaga
2020-02-08,2020-02-10,2,228,5,False,Gautegiz Arteaga
2020-10-04,2020-10-11,7,553,5,True,Culla
2020-11-03,2020-11-06,3,210,3,True,Pobladura del Valle
2020-08-12,2020-08-14,2,120,3,False,Frías
2020-11-03,2020-11-04,1,78,4,False,Gautegiz Arteaga
2020-12-11,2020-12-16,5,290,5,False,Lorca
2020-03-17,2020-03-22,5,380,5,True,Balmaseda
2020-11-09,2020-11-14,5,600,2,False,Gautegiz Arteaga
2020-09-10,2020-09-14,4,296,3,False,Pobladura del Valle
2020-12-05,2020-12-07,2,196,2,False,Pobladura del Valle
2020-07-05,2020-07-10,5,590,2,True,Lorca
2020-02-19,2020-02-21,2,152,4,False,Frías
2020-06-07,2020-06-09,2,100,3,False,Lorca
2020-02-17,2020-02-20,3,189,6,False,Bermeo
2020-08-15,2020-08-22,7,448,5,True,Gautegiz Arteaga
2020-01-14,2020-01-15,1,90,1,False,Bermeo
2020-12-11,2020-12-16,5,525,5,True,Morella
2020-02-09,2020-02-15,6,342,2,False,Puebla de Sanabria
2020-02-22,2020-02-28,6,324,5,False,Baena
2020-01-08,2020-01-12,4,196,4,False,Balmaseda
2020-06-01,2020-06-03,2,166,5,True,Balmaseda
2020-07-03,2020-07-08,5,440,3,True,Balmaseda
2020-05-06,2020-05-13,7,567,2,True,Puebla de Sanabria
2020-02-29,2020-03-06,6,714,5,False,Sopuerta
2020-12-05,2020-12-09,4,284,4,True,La Seu d'Urgell
2020-11-21,2020-11-26,5,370,4,True,Onda
2020-08-18,2020-08-21,3,198,5,False,Balmaseda
2020-11-28,2020-11-29,1,99,5,True,La Seu d'Urgell
2020-08-31,2020-09-04,4,464,1,True,Puebla de Sanabria
2020-06-24,2020-06-30,6,714,1,True,La Seu d'Urgell
2020-09-02,2020-09-03,1,70,6,True,Bermeo
2020-04-17,2020-04-23,6,336,4,True,Pobladura del Valle
2020-10-02,2020-10-05,3,150,1,True,Morella
2020-06-18,2020-06-21,3,354,2,False,Bermeo
2020-11-17,2020-11-24,7,581,2,True,Sopuerta
2020-08-08,2020-08-14,6,426,5,False,Culla
2020-02-18,2020-02-22,4,172,2,False,Onda
2020-10-31,2020-11-06,6,474,5,False,Onda
2020-09-03,2020-09-09,6,474,3,True,Onda
2020-12-15,2020-12-18,3,306,4,False,Puebla de Sanabria
2020-06-15,2020-06-20,5,300,5,False,Puebla de Sanabria
2020-01-19,2020-01-26,7,350,1,False,Baena
2020-07-21,2020-07-26,5,430,3,True,Culla
2020-09-18,2020-09-21,3,168,6,False,Frías
2020-01-25,2020-02-01,7,742,5,True,Morella
2020-09-08,2020-09-11,3,135,2,True,Pobladura del Valle
2020-01-13,2020-01-17,4,424,2,True,Bermeo
2020-01-21,2020-01-27,6,636,6,True,Baena
2020-04-14,2020-04-15,1,44,1,False,Bermeo
2020-11-11,2020-11-13,2,136,2,True,Pobladura del Valle
2020-09-24,2020-09-28,4,248,6,False,Frías
2020-06-10,2020-06-12,2,92,2,False,Balmaseda
2020-04-24,2020-04-27,3,198,6,True,Bermeo
2020-08-13,2020-08-16,3,351,2,True,Lorca
2020-11-09,2020-11-15,6,552,3,True,Culla
2020-11-05,2020-11-09,4,280,2,True,Bermeo
2020-01-02,2020-01-03,1,71,6,False,Pobladura del Valle
2020-06-21,2020-06-22,1,82,5,False,Sopuerta
2020-01-27,2020-01-29,2,166,3,False,La Seu d'Urgell
2020-05-07,2020-05-14,7,322,2,False,Sopuerta
2020-10-20,2020-10-24,4,296,4,False,Onda
2020-08-06,2020-08-08,2,206,2,False,Gautegiz Arteaga
2020-10-15,2020-10-18,3,168,2,True,Sopuerta
2020-10-11,2020-10-14,3,330,1,False,Pobladura del Valle
2020-06-14,2020-06-21,7,686,4,True,La Seu d'Urgell
2020-11-21,2020-11-25,4,268,3,False,Pobladura del Valle
2020-11-17,2020-11-18,1,107,1,False,Puebla de Sanabria
2020-03-12,2020-03-14,2,118,4,True,La Seu d'Urgell
2020-11-17,2020-11-23,6,420,1,False,Gautegiz Arteaga
2020-03-12,2020-03-14,2,112,2,True,Pobladura del Valle
2020-09-16,2020-09-21,5,350,6,False,Culla
2020-09-19,2020-09-24,5,565,1,False,Frías
2020-06-23,2020-06-25,2,232,1,False,La Seu d'Urgell
2020-10-19,2020-10-23,4,456,2,True,Gautegiz Arteaga
2020-09-20,2020-09-26,6,504,2,False,Sopuerta
2020-10-29,2020-11-01,3,327,2,False,Pobladura del Valle
2020-04-16,2020-04-21,5,380,6,True,Morella
2020-05-28,2020-06-02,5,265,3,True,Gautegiz Arteaga
2020-04-21,2020-04-27,6,414,3,True,Lorca
2020-11-25,2020-12-02,7,322,2,True,Sopuerta
2020-05-02,2020-05-06,4,432,1,False,Gautegiz Arteaga
2020-09-24,2020-10-01,7,518,6,True,Puebla de Sanabria
2020-03-09,2020-03-15,6,612,2,True,Balmaseda
2020-04-21,2020-04-23,2,148,4,False,Lorca
2020-03-27,2020-04-01,5,445,6,False,Frías
2020-08-10,2020-08-15,5,200,1,False,Baena
2020-04-25,2020-04-30,5,500,3,True,Lorca
2020-09-23,2020-09-25,2,136,3,False,Lorca
2020-02-23,2020-02-24,1,83,5,True,Puebla de Sanabria
2020-03-22,2020-03-26,4,228,2,False,Frías
2020-09-07,2020-09-08,1,99,2,False,Sopuerta
2020-12-07,2020-12-13,6,594,5,False,Baena
2020-07-31,2020-08-03,3,228,1,False,Culla
2020-12-20,2020-12-27,7,630,6,True,Culla
2020-08-19,2020-08-20,1,50,4,False,Pobladura del Valle
2020-08-30,2020-09-02,3,231,2,False,Morella
2020-05-21,2020-05-23,2,134,5,True,Balmaseda
2020-01-11,2020-01-18,7,714,3,True,Morella
2020-05-24,2020-05-29,5,420,4,False,Gautegiz Arteaga
2020-10-23,2020-10-27,4,316,6,False,Puebla de Sanabria
2020-08-30,2020-09-03,4,296,1,False,Morella
2020-04-15,2020-04-20,5,300,4,True,Sopuerta
2020-05-14,2020-05-18,4,320,3,True,Balmaseda
2020-11-03,2020-11-08,5,570,2,True,La Seu d'Urgell
2020-05-22,2020-05-27,5,545,4,True,Balmaseda
2020-05-17,2020-05-23,6,534,6,True,Balmaseda
2020-06-12,2020-06-17,5,520,4,False,Lorca
2020-11-15,2020-11-16,1,41,1,True,Puebla de Sanabria
2020-04-13,2020-04-18,5,315,2,True,Onda
2020-02-16,2020-02-19,3,162,3,True,Sopuerta
2020-08-16,2020-08-23,7,749,6,False,Bermeo
2020-04-29,2020-05-01,2,180,5,False,Frías
2020-09-14,2020-09-15,1,59,4,True,Culla
2020-10-06,2020-10-07,1,114,1,True,Frías
2020-11-03,2020-11-04,1,119,5,True,Frías
2020-08-11,2020-08-18,7,427,1,False,Culla
2020-08-18,2020-08-25,7,483,6,False,Balmaseda
2020-09-15,2020-09-22,7,644,5,False,Puebla de Sanabria
2020-10-06,2020-10-11,5,535,3,True,Culla
2020-10-24,2020-10-26,2,240,6,True,La Seu d'Urgell
2020-08-23,2020-08-29,6,468,2,True,Baena
2020-09-03,2020-09-05,2,192,5,False,Puebla de Sanabria
2020-01-17,2020-01-20,3,147,4,True,Morella
2020-11-03,2020-11-09,6,516,1,False,Bermeo
2020-12-13,2020-12-17,4,264,2,True,Puebla de Sanabria
2020-04-19,2020-04-20,1,90,1,False,La Seu d'Urgell
2020-10-01,2020-10-02,1,95,2,False,Lorca
2020-03-16,2020-03-17,1,61,4,True,Morella
2020-11-04,2020-11-09,5,530,2,False,La Seu d'Urgell
2020-08-13,2020-08-18,5,505,6,True,Puebla de Sanabria
2020-03-28,2020-03-29,1,100,4,False,Pobladura del Valle
2020-03-14,2020-03-20,6,240,1,False,Bermeo
2020-02-07,2020-02-12,5,240,1,True,Lorca
2020-12-01,2020-12-04,3,345,1,True,Bermeo
2020-02-04,2020-02-06,2,182,1,False,Baena
2020-08-20,2020-08-27,7,322,3,True,Bermeo
2020-10-31,2020-11-06,6,558,1,True,Gautegiz Arteaga
2020-06-11,2020-06-18,7,609,5,False,Puebla de Sanabria
2020-04-24,2020-05-01,7,420,3,False,La Seu d'Urgell
2020-11-24,2020-11-25,1,96,5,True,Morella
2020-06-06,2020-06-12,6,660,2,False,Morella
2020-12-25,2020-12-30,5,565,6,False,Baena
2020-01-07,2020-01-12,5,520,3,False,Culla
2020-03-07,2020-03-09,2,178,5,False,Frías
2020-02-22,2020-02-25,3,129,4,True,Balmaseda
2020-05-13,2020-05-17,4,208,5,False,Frías
2020-11-01,2020-11-08,7,434,3,False,Puebla de Sanabria
2020-07-01,2020-07-03,2,230,5,False,Morella
2020-07-17,2020-07-22,5,575,3,True,Balmaseda
2020-07-31,2020-08-06,6,294,4,False,Morella
2020-06-04,2020-06-10,6,660,2,True,La Seu d'Urgell
2020-09-05,2020-09-12,7,546,5,True,Sopuerta
2020-09-16,2020-09-19,3,315,6,True,Lorca
2020-05-21,2020-05-23,2,236,4,True,Lorca
2020-03-29,2020-04-04,6,588,6,False,Bermeo
2020-04-07,2020-04-09,2,184,4,False,Baena
2020-01-13,2020-01-17,4,340,5,True,Puebla de Sanabria
2020-09-21,2020-09-28,7,462,4,False,Balmaseda
2020-07-31,2020-08-06,6,492,1,True,Morella
2020-12-14,2020-12-17,3,309,1,False,Balmaseda
2020-11-27,2020-12-03,6,576,5,True,Lorca
2020-01-03,2020-01-08,5,265,1,False,Balmaseda
2020-05-31,2020-06-02,2,130,2,False,Culla
2020-07-02,2020-07-06,4,416,2,True,Sopuerta
2020-04-29,2020-05-05,6,570,4,True,La Seu d'Urgell
2020-08-26,2020-08-31,5,585,1,True,Gautegiz Arteaga
2020-07-15,2020-07-22,7,679,2,True,Frías
2020-10-22,2020-10-29,7,616,3,True,Gautegiz Arteaga
2020-07-03,2020-07-04,1,41,1,False,Bermeo
2020-06-18,2020-06-23,5,225,4,False,Bermeo
2020-11-06,2020-11-09,3,246,3,True,Bermeo
2020-04-13,2020-04-19,6,402,4,False,Lorca
2020-01-23,2020-01-24,1,117,5,False,Culla
2020-04-17,2020-04-22,5,550,6,False,Puebla de Sanabria
2020-06-05,2020-06-09,4,256,2,False,Baena
2020-08-01,2020-08-08,7,315,3,False,Gautegiz Arteaga
2020-08-23,2020-08-30,7,644,1,False,Frías
2020-01-06,2020-01-07,1,92,3,True,Lorca
2020-03-23,2020-03-30,7,735,4,False,Gautegiz Arteaga
2020-06-14,2020-06-17,3,207,6,True,Frías
2020-03-02,2020-03-09,7,826,2,True,Lorca
2020-04-19,2020-04-20,1,101,6,False,La Seu d'Urgell
2020-07-09,2020-07-10,1,65,5,False,Sopuerta
2020-11-30,2020-12-04,4,416,6,False,Pobladura del Valle
2020-05-18,2020-05-24,6,642,4,False,Bermeo
