Fecha de entrada,Fecha de salida,Nº noches,Gasto total (€),Nº personas,Reserva anticipada,Área de actucaravana
2025-11-24,2025-11-25,1,50,5,False,Morella
2025-02-07,2025-02-08,1,46,5,False,Sopuerta
2025-11-22,2025-11-25,3,186,6,True,Baena
2025-05-29,2025-06-01,3,144,1,False,Culla
2025-01-03,2025-01-08,5,590,6,False,Sopuerta
2025-08-30,2025-09-04,5,250,4,True,Frías
2025-11-23,2025-11-27,4,352,4,False,Balmaseda
2025-09-05,2025-09-09,4,344,5,False,Onda
2025-12-15,2025-12-21,6,660,4,True,Lorca
2025-06-02,2025-06-08,6,420,3,False,Puebla de Sanabria
2025-10-21,2025-10-26,5,320,5,False,Bermeo
2025-07-25,2025-07-29,4,188,3,False,La Seu d'Urgell
2025-07-02,2025-07-07,5,200,6,True,La Seu d'Urgell
2025-08-04,2025-08-06,2,150,2,True,La Seu d'Urgell
2025-05-03,2025-05-10,7,399,3,True,La Seu d'Urgell
2025-07-27,2025-07-31,4,292,3,True,La Seu d'Urgell
2025-04-13,2025-04-16,3,228,1,True,Sopuerta
2025-12-23,2025-12-25,2,134,6,False,Gautegiz Arteaga
2025-10-03,2025-10-04,1,69,6,True,Morella
2025-10-08,2025-10-11,3,240,1,True,Culla
2025-04-29,2025-05-04,5,580,2,False,Culla
2025-07-29,2025-07-30,1,69,5,True,Morella
2025-05-22,2025-05-26,4,324,3,False,Balmaseda
2025-09-16,2025-09-23,7,595,2,True,Morella
2025-04-11,2025-04-17,6,720,4,False,Lorca
2025-06-10,2025-06-12,2,148,2,True,Baena
2025-10-24,2025-10-27,3,177,4,False,Balmaseda
2025-05-01,2025-05-05,4,276,2,False,Pobladura del Valle
2025-08-07,2025-08-10,3,300,4,False,Bermeo
2025-01-20,2025-01-22,2,88,2,True,Pobladura del Valle
2025-01-15,2025-01-22,7,329,3,False,Pobladura del Valle
2025-01-06,2025-01-09,3,222,4,True,Bermeo
2025-03-05,2025-03-08,3,174,2,True,Morella
2025-04-25,2025-04-29,4,336,1,True,Frías
2025-04-08,2025-04-10,2,84,2,False,Baena
2025-09-01,2025-09-04,3,216,1,False,Puebla de Sanabria
2025-09-07,2025-09-09,2,214,2,False,Balmaseda
2025-09-07,2025-09-13,6,660,5,True,Gautegiz Arteaga
2025-08-17,2025-08-22,5,525,5,False,Balmaseda
2025-02-02,2025-02-06,4,364,2,False,Sopuerta
2025-02-13,2025-02-20,7,315,5,True,Morella
2025-01-10,2025-01-12,2,148,3,False,Baena
2025-02-17,2025-02-23,6,624,5,False,Sopuerta
2025-12-20,2025-12-24,4,164,1,False,La Seu d'Urgell
2025-11-19,2025-11-25,6,720,3,True,Lorca
2025-04-21,2025-04-28,7,819,2,False,Frías
2025-03-12,2025-03-16,4,404,4,True,Balmaseda
2025-08-13,2025-08-14,1,119,5,True,Onda
2025-01-16,2025-01-22,6,450,3,True,Puebla de Sanabria
2025-11-17,2025-11-19,2,212,1,False,Onda
2025-07-23,2025-07-26,3,303,1,True,Balmaseda
2025-01-09,2025-01-14,5,355,5,True,Pobladura del Valle
2025-08-18,2025-08-23,5,375,1,False,Balmaseda
2025-08-11,2025-08-15,4,200,4,True,Morella
2025-10-22,2025-10-27,5,585,5,False,Lorca
2025-11-05,2025-11-11,6,516,3,False,Frías
2025-01-09,2025-01-10,1,63,2,True,Frías
2025-03-11,2025-03-16,5,550,4,False,Balmaseda
2025-09-21,2025-09-24,3,201,1,False,Pobladura del Valle
2025-12-11,2025-12-14,3,150,1,True,Morella
2025-09-02,2025-09-09,7,602,2,False,Gautegiz Arteaga
2025-06-05,2025-06-06,1,118,5,False,La Seu d'Urgell
2025-11-10,2025-11-11,1,104,3,False,Balmaseda
2025-07-08,2025-07-10,2,186,4,True,Sopuerta
2025-10-21,2025-10-23,2,198,6,False,Morella
2025-04-04,2025-04-05,1,58,1,True,Onda
2025-12-11,2025-12-15,4,472,5,True,Gautegiz Arteaga
2025-04-05,2025-04-10,5,450,4,True,Morella
2025-05-17,2025-05-20,3,189,5,True,Sopuerta
2025-11-16,2025-11-22,6,702,4,False,La Seu d'Urgell
2025-12-31,2026-01-07,7,385,2,False,Onda
2025-05-14,2025-05-17,3,159,1,False,Frías
2025-07-08,2025-07-09,1,101,2,False,Lorca
2025-08-07,2025-08-10,3,357,2,True,Balmaseda
2025-09-15,2025-09-20,5,380,5,False,Baena
2025-02-21,2025-02-22,1,87,3,True,Gautegiz Arteaga
2025-12-06,2025-12-09,3,270,1,False,Puebla de Sanabria
2025-05-01,2025-05-04,3,174,4,True,Baena
2025-02-09,2025-02-15,6,348,1,True,Baena
2025-05-20,2025-05-24,4,476,5,True,Lorca
2025-12-24,2025-12-29,5,570,6,False,La Seu d'Urgell
2025-12-19,2025-12-26,7,833,1,False,La Seu d'Urgell
2025-04-07,2025-04-10,3,237,6,False,Puebla de Sanabria
2025-09-04,2025-09-06,2,144,2,True,Gautegiz Arteaga
2025-09-04,2025-09-10,6,690,5,False,Pobladura del Valle
2025-10-17,2025-10-24,7,420,2,True,Onda
2025-08-25,2025-08-28,3,207,6,True,Pobladura del Valle
2025-08-17,2025-08-22,5,205,2,False,Baena
2025-12-26,2025-12-28,2,140,3,False,Pobladura del Valle
2025-11-26,2025-12-03,7,770,1,True,Frías
2025-02-12,2025-02-19,7,714,5,False,Balmaseda
2025-03-19,2025-03-24,5,385,2,False,Culla
2025-06-14,2025-06-21,7,539,2,False,Onda
2025-08-11,2025-08-15,4,392,5,True,La Seu d'Urgell
2025-07-18,2025-07-24,6,546,3,False,Gautegiz Arteaga
2025-08-11,2025-08-13,2,230,2,True,Morella
2025-03-26,2025-03-28,2,126,5,True,Lorca
2025-08-15,2025-08-22,7,714,3,True,Bermeo
2025-06-16,2025-06-17,1,96,2,True,Pobladura del Valle
2025-10-27,2025-10-28,1,77,3,True,La Seu d'Urgell
2025-11-23,2025-11-29,6,372,4,False,Sopuerta
2025-05-29,2025-06-04,6,300,4,True,Baena
2025-04-08,2025-04-14,6,516,5,False,La Seu d'Urgell
2025-11-17,2025-11-19,2,208,6,True,Bermeo
2025-11-10,2025-11-13,3,147,5,False,Culla
2025-10-04,2025-10-07,3,318,6,True,Bermeo
2025-06-05,2025-06-08,3,303,6,False,Sopuerta
2025-05-20,2025-05-21,1,59,1,False,Frías
2025-06-08,2025-06-12,4,432,5,False,Frías
2025-02-21,2025-02-27,6,252,3,False,Gautegiz Arteaga
2025-02-25,2025-03-02,5,460,4,True,Culla
2025-11-04,2025-11-06,2,98,4,False,Sopuerta
2025-01-04,2025-01-05,1,114,4,True,Baena
2025-03-14,2025-03-19,5,325,2,True,Morella
2025-11-30,2025-12-01,1,81,6,True,Gautegiz Arteaga
2025-06-16,2025-06-20,4,440,1,True,Frías
2025-09-17,2025-09-23,6,528,1,False,Gautegiz Arteaga
2025-06-10,2025-06-17,7,497,1,False,Sopuerta
2025-12-06,2025-12-12,6,330,6,False,Gautegiz Arteaga
2025-11-02,2025-11-08,6,582,6,False,Balmaseda
2025-06-22,2025-06-26,4,380,2,True,Baena
2025-10-13,2025-10-20,7,308,6,False,Morella
2025-05-04,2025-05-10,6,450,4,False,Frías
2025-09-21,2025-09-27,6,246,1,True,Baena
2025-05-18,2025-05-21,3,147,6,False,Onda
2025-07-21,2025-07-27,6,498,4,True,Baena
2025-11-24,2025-11-27,3,207,6,True,Morella
2025-08-07,2025-08-11,4,456,2,False,Puebla de Sanabria
2025-05-06,2025-05-08,2,178,6,False,Baena
2025-02-23,2025-02-26,3,282,6,False,Sopuerta
2025-11-21,2025-11-26,5,430,4,True,Gautegiz Arteaga
2025-11-08,2025-11-12,4,360,6,False,Lorca
2025-01-30,2025-02-02,3,189,4,True,Pobladura del Valle
2025-04-17,2025-04-24,7,294,3,True,Gautegiz Arteaga
2025-11-27,2025-11-28,1,84,6,True,Frías
2025-10-17,2025-10-18,1,104,6,False,Onda
2025-02-28,2025-03-06,6,372,4,True,Puebla de Sanabria
2025-01-16,2025-01-18,2,86,6,False,Frías
2025-04-06,2025-04-12,6,696,6,False,Puebla de Sanabria
2025-03-02,2025-03-08,6,258,1,False,Bermeo
2025-10-26,2025-10-27,1,104,2,False,La Seu d'Urgell
2025-02-24,2025-02-25,1,119,2,True,Gautegiz Arteaga
2025-11-26,2025-11-29,3,297,3,True,Pobladura del Valle
2025-01-17,2025-01-18,1,110,2,False,Sopuerta
2025-09-07,2025-09-13,6,660,1,False,Lorca
2025-11-15,2025-11-19,4,240,4,True,La Seu d'Urgell
2025-01-19,2025-01-20,1,93,5,True,Pobladura del Valle
2025-01-24,2025-01-25,1,88,4,False,Onda
2025-05-31,2025-06-05,5,460,6,False,Culla
2025-11-19,2025-11-24,5,545,2,False,Onda
2025-07-25,2025-07-28,3,126,2,False,Lorca
2025-09-08,2025-09-12,4,420,6,False,Balmaseda
2025-08-24,2025-08-31,7,826,4,False,Onda
2025-04-05,2025-04-07,2,124,4,False,Sopuerta
2025-12-02,2025-12-04,2,186,2,True,Puebla de Sanabria
2025-11-20,2025-11-23,3,330,1,True,Frías
2025-04-29,2025-05-06,7,637,2,True,Onda
2025-01-04,2025-01-10,6,660,2,True,La Seu d'Urgell
2025-04-18,2025-04-25,7,469,4,True,Gautegiz Arteaga
2025-07-19,2025-07-21,2,178,1,True,Sopuerta
2025-02-24,2025-02-26,2,190,6,False,Bermeo
2025-08-24,2025-08-28,4,440,1,True,Morella
2025-04-21,2025-04-24,3,339,4,True,Sopuerta
2025-11-11,2025-11-13,2,148,2,False,Sopuerta
2025-08-29,2025-09-05,7,504,2,False,Bermeo
2025-06-07,2025-06-11,4,444,5,True,Pobladura del Valle
2025-12-22,2025-12-25,3,249,1,True,Frías
2025-09-18,2025-09-20,2,240,2,True,Baena
2025-09-03,2025-09-07,4,168,3,True,Puebla de Sanabria
2025-06-24,2025-06-28,4,428,6,False,Culla
2025-08-09,2025-08-11,2,172,6,False,Puebla de Sanabria
2025-06-27,2025-06-29,2,218,2,True,Bermeo
2025-03-01,2025-03-05,4,388,6,True,Pobladura del Valle
2025-10-05,2025-10-11,6,276,6,True,Puebla de Sanabria
2025-12-25,2026-01-01,7,364,1,True,Gautegiz Arteaga
2025-08-24,2025-08-25,1,50,4,True,Frías
2025-01-30,2025-02-05,6,300,4,False,Baena
2025-12-29,2025-12-31,2,146,2,False,Pobladura del Valle
2025-01-29,2025-02-01,3,300,5,False,Puebla de Sanabria
2025-10-28,2025-10-29,1,92,1,False,Bermeo
2025-05-15,2025-05-16,1,116,6,False,La Seu d'Urgell
2025-01-10,2025-01-17,7,693,5,True,Bermeo
2025-11-09,2025-11-10,1,80,5,True,Gautegiz Arteaga
2025-02-06,2025-02-10,4,336,6,True,Onda
2025-07-31,2025-08-05,5,270,6,True,Bermeo
2025-02-24,2025-02-25,1,53,3,False,Culla
2025-08-31,2025-09-04,4,280,3,False,Gautegiz Arteaga
2025-04-05,2025-04-08,3,255,3,True,Balmaseda
2025-05-31,2025-06-03,3,231,3,True,Pobladura del Valle
2025-07-16,2025-07-22,6,444,4,True,Bermeo
2025-08-08,2025-08-14,6,342,1,True,Sopuerta
2025-11-25,2025-12-02,7,420,2,True,Culla
2025-02-04,2025-02-09,5,580,3,True,Balmaseda
2025-04-07,2025-04-11,4,440,5,True,La Seu d'Urgell
2025-05-10,2025-05-13,3,264,2,True,Pobladura del Valle
2025-12-15,2025-12-19,4,204,2,False,Sopuerta
2025-05-16,2025-05-21,5,470,2,False,Onda
2025-05-04,2025-05-10,6,324,5,False,Pobladura del Valle
2025-10-22,2025-10-27,5,520,1,False,Culla
2025-01-30,2025-01-31,1,46,5,False,Sopuerta
2025-12-28,2026-01-01,4,440,4,True,Bermeo
2025-07-31,2025-08-03,3,159,1,False,Morella
2025-04-23,2025-04-25,2,90,4,True,Baena
2025-09-29,2025-10-04,5,230,4,False,Sopuerta
2025-10-20,2025-10-26,6,636,5,False,Balmaseda
2025-10-21,2025-10-27,6,612,6,False,Lorca
2025-05-12,2025-05-15,3,267,3,False,Sopuerta
2025-06-20,2025-06-21,1,58,6,False,Gautegiz Arteaga
2025-04-04,2025-04-07,3,348,1,True,Pobladura del Valle
2025-06-14,2025-06-15,1,97,3,False,Sopuerta
2025-04-28,2025-05-01,3,204,1,False,Frías
2025-01-07,2025-01-14,7,616,5,True,Puebla de Sanabria
2025-09-02,2025-09-08,6,450,4,True,Onda
2025-12-15,2025-12-16,1,75,6,True,Bermeo
2025-09-15,2025-09-16,1,111,4,False,Baena
2025-05-01,2025-05-05,4,268,6,True,Sopuerta
2025-08-02,2025-08-09,7,707,2,False,Lorca
2025-09-19,2025-09-26,7,777,2,False,Puebla de Sanabria
2025-10-07,2025-10-10,3,210,4,False,La Seu d'Urgell
2025-03-23,2025-03-30,7,728,6,True,Puebla de Sanabria
2025-12-10,2025-12-17,7,826,3,True,Gautegiz Arteaga
2025-08-18,2025-08-20,2,212,2,False,Morella
2025-12-01,2025-12-03,2,232,1,True,Puebla de Sanabria
2025-09-09,2025-09-15,6,282,1,False,Gautegiz Arteaga
2025-12-05,2025-12-12,7,777,3,True,La Seu d'Urgell
2025-04-04,2025-04-06,2,200,2,False,Baena
2025-09-02,2025-09-09,7,819,4,True,La Seu d'Urgell
2025-07-03,2025-07-09,6,294,5,False,Lorca
2025-01-17,2025-01-24,7,798,1,False,Puebla de Sanabria
2025-10-21,2025-10-24,3,129,1,True,La Seu d'Urgell
2025-09-11,2025-09-12,1,94,6,False,Frías
2025-06-28,2025-07-05,7,497,5,True,Morella
2025-05-04,2025-05-10,6,258,6,False,Gautegiz Arteaga
2025-04-17,2025-04-18,1,65,2,True,Gautegiz Arteaga
2025-03-27,2025-03-30,3,255,2,False,Sopuerta
2025-02-26,2025-02-27,1,116,5,True,Onda
2025-03-10,2025-03-14,4,284,4,False,Sopuerta
2025-10-23,2025-10-27,4,192,3,True,Lorca
2025-10-04,2025-10-09,5,445,2,True,Culla
2025-12-14,2025-12-17,3,249,4,False,Balmaseda
2025-02-08,2025-02-11,3,177,5,False,Gautegiz Arteaga
2025-05-13,2025-05-17,4,416,5,False,Puebla de Sanabria
2025-12-11,2025-12-18,7,672,3,False,Sopuerta
2025-03-28,2025-04-02,5,585,3,True,Puebla de Sanabria
2025-06-07,2025-06-10,3,129,4,False,Bermeo
2025-07-18,2025-07-23,5,220,4,True,Bermeo
2025-03-11,2025-03-13,2,186,3,True,Frías
2025-08-15,2025-08-21,6,402,6,True,Frías
2025-12-06,2025-12-09,3,330,1,False,Bermeo
2025-08-06,2025-08-07,1,98,4,True,Puebla de Sanabria
2025-05-04,2025-05-09,5,295,5,True,Sopuerta
2025-05-09,2025-05-12,3,159,5,True,Lorca
2025-06-27,2025-07-03,6,462,6,True,Culla
2025-01-12,2025-01-14,2,162,4,False,Onda
2025-10-05,2025-10-09,4,256,6,True,Frías
2025-01-05,2025-01-06,1,60,2,True,Balmaseda
2025-02-22,2025-03-01,7,364,1,False,Sopuerta
2025-08-18,2025-08-21,3,207,1,False,Morella
2025-09-12,2025-09-13,1,86,5,True,Sopuerta
2025-12-20,2025-12-26,6,462,1,True,La Seu d'Urgell
2025-04-18,2025-04-20,2,200,5,False,Balmaseda
2025-05-25,2025-05-27,2,144,1,False,Morella
2025-04-06,2025-04-13,7,637,3,False,Morella
2025-05-29,2025-06-01,3,156,5,False,Morella
2025-01-24,2025-01-31,7,483,6,False,Onda
2025-02-25,2025-02-28,3,330,2,False,Sopuerta
2025-07-29,2025-07-30,1,101,1,False,Pobladura del Valle
2025-01-03,2025-01-06,3,156,3,False,Baena
2025-04-26,2025-05-02,6,408,4,True,Puebla de Sanabria
2025-06-20,2025-06-23,3,180,1,True,Morella
2025-01-01,2025-01-08,7,763,1,False,Balmaseda
2025-02-22,2025-03-01,7,371,5,True,Gautegiz Arteaga
2025-08-22,2025-08-26,4,192,2,False,Culla
2025-04-13,2025-04-20,7,532,4,False,Puebla de Sanabria
2025-07-29,2025-08-04,6,486,5,False,Morella
2025-07-18,2025-07-24,6,582,2,True,Baena
2025-02-08,2025-02-13,5,425,4,True,Bermeo
2025-05-25,2025-05-26,1,45,6,False,Balmaseda
2025-09-16,2025-09-22,6,714,2,False,La Seu d'Urgell
2025-05-19,2025-05-21,2,126,1,False,Baena
2025-09-06,2025-09-13,7,441,2,True,Frías
2025-05-10,2025-05-13,3,216,5,True,Puebla de Sanabria
2025-04-15,2025-04-18,3,159,4,False,Puebla de Sanabria
2025-05-31,2025-06-06,6,666,6,False,Baena
2025-12-19,2025-12-22,3,300,4,False,Lorca
2025-04-13,2025-04-16,3,291,2,False,La Seu d'Urgell
2025-09-10,2025-09-15,5,360,2,True,Onda
2025-09-17,2025-09-18,1,49,5,True,Puebla de Sanabria
2025-01-18,2025-01-20,2,184,1,True,Frías
2025-06-07,2025-06-14,7,602,5,True,Bermeo
2025-09-20,2025-09-25,5,490,1,True,Culla
2025-01-10,2025-01-12,2,154,1,True,Frías
2025-03-30,2025-04-02,3,171,3,False,Culla
2025-08-11,2025-08-15,4,412,2,False,Morella
2025-09-28,2025-09-29,1,76,1,False,Balmaseda
2025-01-21,2025-01-27,6,714,6,True,Morella
2025-08-13,2025-08-20,7,469,6,True,La Seu d'Urgell
2025-07-10,2025-07-15,5,545,3,False,Bermeo
2025-12-18,2025-12-24,6,390,2,True,Lorca
2025-12-14,2025-12-19,5,415,4,True,Culla
2025-06-04,2025-06-07,3,264,6,True,Onda
2025-11-14,2025-11-18,4,312,3,False,Baena
2025-02-17,2025-02-24,7,742,6,True,Onda
2025-12-07,2025-12-10,3,156,4,True,Balmaseda
2025-05-17,2025-05-18,1,87,1,True,Baena
2025-01-21,2025-01-22,1,40,3,False,Pobladura del Valle
2025-09-29,2025-10-05,6,294,4,True,Baena
2025-01-31,2025-02-07,7,749,3,False,Puebla de Sanabria
2025-05-08,2025-05-12,4,368,1,True,La Seu d'Urgell
2025-10-12,2025-10-19,7,595,5,False,Pobladura del Valle
2025-04-29,2025-05-01,2,106,6,True,Lorca
2025-12-01,2025-12-05,4,300,1,False,Frías
2025-01-19,2025-01-20,1,53,3,True,Pobladura del Valle
2025-09-27,2025-10-01,4,164,4,False,Onda
2025-02-09,2025-02-15,6,276,2,True,La Seu d'Urgell
2025-03-16,2025-03-17,1,71,3,False,Baena
2025-09-10,2025-09-11,1,81,5,False,Onda
2025-12-11,2025-12-15,4,228,2,False,Culla
2025-02-25,2025-02-27,2,240,2,True,Onda
2025-10-07,2025-10-11,4,332,2,False,Balmaseda
2025-06-20,2025-06-21,1,95,2,False,Bermeo
2025-05-28,2025-05-30,2,222,4,True,Sopuerta
2025-11-15,2025-11-17,2,102,2,False,Balmaseda
2025-11-28,2025-12-05,7,413,5,False,Culla
2025-04-01,2025-04-08,7,301,6,True,Morella
2025-03-15,2025-03-16,1,48,1,True,Puebla de Sanabria
2025-06-29,2025-07-06,7,371,2,False,Puebla de Sanabria
2025-10-12,2025-10-17,5,295,1,False,Bermeo
2025-04-27,2025-05-02,5,460,6,True,Puebla de Sanabria
2025-04-26,2025-05-01,5,225,3,True,Gautegiz Arteaga
2025-06-20,2025-06-24,4,268,5,True,Culla
2025-10-19,2025-10-22,3,288,5,False,Baena
2025-10-10,2025-10-12,2,200,2,True,Balmaseda
2025-01-02,2025-01-07,5,435,5,False,Lorca
2025-12-18,2025-12-25,7,399,3,False,Sopuerta
2025-11-16,2025-11-17,1,69,5,True,Baena
2025-03-27,2025-03-28,1,87,3,True,Balmaseda
2025-11-06,2025-11-10,4,212,4,True,Bermeo
2025-02-07,2025-02-12,5,420,4,True,Lorca
2025-01-23,2025-01-28,5,480,6,False,Culla
2025-01-07,2025-01-13,6,612,1,False,La Seu d'Urgell
2025-08-01,2025-08-04,3,264,1,True,Puebla de Sanabria
2025-11-19,2025-11-22,3,258,2,True,Onda
2025-04-20,2025-04-23,3,357,2,True,Frías
2025-05-09,2025-05-10,1,85,5,False,Puebla de Sanabria
2025-02-01,2025-02-02,1,70,4,True,Onda
2025-10-16,2025-10-19,3,273,5,True,Sopuerta
2025-01-20,2025-01-25,5,555,6,True,Onda
2025-07-19,2025-07-26,7,721,1,True,Gautegiz Arteaga
2025-02-10,2025-02-16,6,378,4,False,Frías
2025-05-31,2025-06-05,5,385,4,True,Lorca
2025-12-14,2025-12-15,1,84,1,True,Sopuerta
2025-07-27,2025-07-30,3,288,3,True,Baena
2025-04-06,2025-04-12,6,606,4,True,Gautegiz Arteaga
2025-04-25,2025-05-01,6,636,2,True,Sopuerta
2025-10-17,2025-10-23,6,690,3,False,Culla
2025-03-15,2025-03-16,1,77,3,False,Baena
2025-05-03,2025-05-06,3,267,4,True,Pobladura del Valle
2025-06-23,2025-06-25,2,114,3,True,La Seu d'Urgell
2025-02-22,2025-02-26,4,312,2,False,Onda
2025-10-03,2025-10-08,5,210,2,True,Lorca
2025-01-10,2025-01-17,7,462,2,False,Onda
2025-06-22,2025-06-28,6,414,5,False,Pobladura del Valle
2025-11-12,2025-11-16,4,236,2,False,Sopuerta
2025-05-17,2025-05-19,2,102,6,True,Baena
2025-10-28,2025-11-02,5,405,6,True,La Seu d'Urgell
2025-01-20,2025-01-21,1,115,6,False,Lorca
2025-11-26,2025-12-01,5,575,2,False,Sopuerta
2025-08-15,2025-08-17,2,196,6,False,Onda
2025-01-06,2025-01-13,7,693,1,False,Lorca
2025-06-27,2025-07-04,7,385,2,True,Sopuerta
2025-11-27,2025-12-01,4,312,3,True,Lorca
2025-09-13,2025-09-18,5,435,4,True,Gautegiz Arteaga
2025-08-31,2025-09-02,2,138,1,True,Frías
2025-06-05,2025-06-09,4,320,3,False,Morella
2025-11-13,2025-11-15,2,84,4,False,Morella
2025-03-31,2025-04-07,7,392,1,True,La Seu d'Urgell
2025-04-30,2025-05-02,2,170,4,True,Balmaseda
2025-05-01,2025-05-06,5,275,3,True,Lorca
2025-04-11,2025-04-15,4,460,6,False,La Seu d'Urgell
2025-03-04,2025-03-05,1,61,6,False,Onda
2025-02-09,2025-02-15,6,408,6,True,Onda
2025-05-13,2025-05-20,7,637,6,True,Lorca
2025-08-16,2025-08-18,2,152,3,True,Morella
2025-12-19,2025-12-24,5,360,2,False,Culla
2025-01-30,2025-02-04,5,470,6,True,Culla
2025-10-31,2025-11-07,7,791,4,False,Morella
2025-04-23,2025-04-26,3,213,3,True,Onda
2025-06-30,2025-07-06,6,678,2,False,La Seu d'Urgell
2025-07-04,2025-07-06,2,210,2,True,La Seu d'Urgell
2025-10-20,2025-10-24,4,388,5,False,Sopuerta
2025-04-03,2025-04-08,5,440,3,False,Puebla de Sanabria
2025-10-02,2025-10-07,5,205,5,False,Sopuerta
2025-08-03,2025-08-05,2,208,1,True,La Seu d'Urgell
2025-11-10,2025-11-11,1,86,5,False,Gautegiz Arteaga
2025-05-23,2025-05-30,7,336,4,True,Morella
2025-11-16,2025-11-17,1,69,4,False,Gautegiz Arteaga
2025-12-08,2025-12-15,7,539,3,True,Pobladura del Valle
2025-10-08,2025-10-09,1,104,6,False,Baena
2025-04-27,2025-05-04,7,756,5,True,Gautegiz Arteaga
2025-10-17,2025-10-20,3,258,3,False,Morella
2025-09-30,2025-10-03,3,183,4,False,Pobladura del Valle
2025-02-18,2025-02-22,4,476,3,True,Culla
2025-06-13,2025-06-16,3,309,1,True,Onda
2025-05-08,2025-05-09,1,51,6,False,Frías
2025-01-06,2025-01-10,4,448,1,True,Baena
2025-12-06,2025-12-11,5,575,2,True,Culla
2025-02-17,2025-02-21,4,396,6,False,Balmaseda
2025-04-23,2025-04-30,7,560,2,False,Bermeo
2025-10-14,2025-10-17,3,327,4,True,Sopuerta
2025-12-24,2025-12-29,5,270,3,True,Morella
2025-10-19,2025-10-24,5,375,2,True,Baena
2025-04-22,2025-04-25,3,144,4,True,Culla
2025-02-24,2025-03-03,7,399,2,True,Morella
2025-12-14,2025-12-21,7,371,5,True,Morella
2025-04-20,2025-04-21,1,64,4,False,Pobladura del Valle
2025-12-26,2026-01-02,7,672,3,False,Balmaseda
2025-08-09,2025-08-10,1,53,4,True,Baena
2025-04-30,2025-05-01,1,61,1,True,Balmaseda
2025-08-07,2025-08-10,3,294,6,False,Gautegiz Arteaga
2025-05-07,2025-05-08,1,103,1,False,Gautegiz Arteaga
2025-04-10,2025-04-11,1,56,6,True,Baena
2025-09-15,2025-09-17,2,236,1,False,Frías
2025-05-20,2025-05-21,1,55,3,False,Baena
2025-03-12,2025-03-18,6,702,5,True,Balmaseda
2025-08-14,2025-08-17,3,252,2,False,Baena
2025-03-29,2025-04-03,5,395,2,False,Lorca
2025-06-09,2025-06-15,6,408,2,False,Onda
2025-05-06,2025-05-09,3,351,3,False,Gautegiz Arteaga
2025-10-17,2025-10-22,5,250,6,True,Onda
2025-06-15,2025-06-20,5,225,4,True,Morella
2025-05-23,2025-05-28,5,300,5,True,La Seu d'Urgell
2025-02-04,2025-02-10,6,480,3,True,Frías
2025-12-15,2025-12-19,4,168,3,True,Baena
2025-08-26,2025-08-29,3,135,4,False,Pobladura del Valle
2025-09-04,2025-09-05,1,80,2,True,Gautegiz Arteaga
2025-04-13,2025-04-20,7,413,6,True,Frías
2025-09-28,2025-10-02,4,452,5,False,Puebla de Sanabria
2025-03-02,2025-03-09,7,637,1,True,Frías
2025-05-10,2025-05-14,4,432,2,True,Baena
2025-10-09,2025-10-12,3,249,4,True,Balmaseda
2025-08-02,2025-08-05,3,270,6,True,Morella
2025-03-21,2025-03-25,4,416,6,True,Morella
2025-11-27,2025-11-30,3,357,6,False,La Seu d'Urgell
2025-08-09,2025-08-11,2,236,3,False,Culla
2025-07-03,2025-07-07,4,164,3,False,Lorca
2025-11-07,2025-11-13,6,504,3,True,Culla
2025-07-30,2025-07-31,1,63,4,False,Frías
2025-09-14,2025-09-20,6,420,4,True,Pobladura del Valle
2025-12-04,2025-12-07,3,282,1,True,Gautegiz Arteaga
2025-10-16,2025-10-23,7,469,4,True,Onda
2025-05-13,2025-05-19,6,516,5,True,Sopuerta
2025-01-06,2025-01-09,3,339,3,True,Frías
2025-05-16,2025-05-19,3,258,5,True,Morella
2025-06-08,2025-06-11,3,165,3,True,Morella
2025-08-21,2025-08-26,5,520,3,True,Morella
2025-06-01,2025-06-02,1,108,1,True,Frías
2025-11-10,2025-11-16,6,390,1,True,Puebla de Sanabria
2025-07-17,2025-07-21,4,256,2,False,Lorca
2025-04-24,2025-04-30,6,462,1,False,Balmaseda
2025-01-13,2025-01-15,2,132,6,False,Lorca
2025-09-30,2025-10-01,1,87,5,False,Sopuerta
2025-12-23,2025-12-30,7,280,4,False,Onda
2025-04-27,2025-05-01,4,164,2,True,Gautegiz Arteaga
2025-12-15,2025-12-20,5,450,4,False,Bermeo
2025-02-19,2025-02-26,7,322,3,True,Bermeo
2025-01-29,2025-02-04,6,366,5,False,Morella
2025-03-05,2025-03-11,6,600,6,True,Sopuerta
2025-01-12,2025-01-13,1,118,5,False,Sopuerta
2025-10-22,2025-10-26,4,188,4,False,La Seu d'Urgell
2025-08-13,2025-08-16,3,300,2,True,Sopuerta
2025-06-26,2025-06-30,4,384,6,True,Culla
2025-11-12,2025-11-15,3,129,4,False,Onda
2025-03-19,2025-03-26,7,343,6,False,Onda
2025-08-11,2025-08-15,4,372,3,True,Balmaseda
2025-03-29,2025-04-03,5,235,5,True,Puebla de Sanabria
2025-09-15,2025-09-16,1,69,3,True,Lorca
2025-05-03,2025-05-06,3,189,3,False,La Seu d'Urgell
2025-11-22,2025-11-26,4,368,2,True,Lorca
2025-11-13,2025-11-20,7,616,6,False,Baena
2025-11-18,2025-11-23,5,215,6,True,Lorca
2025-03-20,2025-03-27,7,658,6,False,Sopuerta
2025-06-08,2025-06-09,1,117,1,True,La Seu d'Urgell
